MonthYear,Actor1CountryCode,EventsMentions25up
201508   ,PNG              ,10
202005   ,MNG              ,1
201810   ,CHN              ,416
201810   ,USA              ,5873
201812   ,BTN              ,4
201602   ,TGO              ,3
201808   ,IND              ,159
201808   ,CUB              ,32
201903   ,ARM              ,19
201902   ,COG              ,7
201511   ,CIV              ,7
201508   ,URY              ,20
201909   ,COL              ,26
201909   ,SEA              ,6
201911   ,TUN              ,15
201911   ,SYR              ,211
201911   ,LBN              ,58
201607   ,JAM              ,57
201607   ,BRB              ,2
201508   ,PAN              ,15
201807   ,PHL              ,61
201902   ,RWA              ,5
201911   ,BWA              ,5
201905   ,NLD              ,74
201501   ,JPN              ,4
201910   ,FRA              ,317
201810   ,MMR              ,36
201810   ,POL              ,105
201810   ,LTU              ,19
201809   ,CHN              ,412
201912   ,GHA              ,15
201912   ,VNM              ,38
201912   ,TUN              ,23
201912   ,QAT              ,19
201808   ,ABW              ,2
202006   ,ETH              ,1
201505   ,LBR              ,14
202002   ,PER              ,14
202002   ,GRD              ,2
201810   ,MDG              ,12
201804   ,UGA              ,22
201909   ,ETH              ,33
201606   ,BTN              ,2
201806   ,HKG              ,4
201511   ,AGO              ,11
201905   ,SWZ              ,2
202001   ,URY              ,5
201910   ,UGA              ,9
201501   ,YEM              ,1
201811   ,WSM              ,2
202001   ,BFA              ,6
201902   ,MWI              ,5
201902   ,LIE              ,1
201802   ,DMA              ,1
201909   ,GNB              ,1
201709   ,MDG              ,1
201512   ,AIA              ,1
201509   ,GUY              ,7
201904   ,BRB              ,7
202006   ,KGZ              ,1
201601   ,STP              ,4
201501   ,EST              ,1
201907   ,BLZ              ,3
201510   ,LAM              ,1
201603   ,LSO              ,1
202003   ,LBR              ,1
201501   ,HRV              ,1
202004   ,TKM              ,1
201707   ,CHL              ,129
201708   ,MKD              ,450
201704   ,JPN              ,325
201704   ,KHM              ,10
201604   ,CAN              ,538
201703   ,SYR              ,867
201703   ,ETH              ,49
201708   ,SLE              ,15
201708   ,ABW              ,2
201511   ,AUS              ,1153
201511   ,THA              ,53
201611   ,HTI              ,84
201611   ,DOM              ,28
201704   ,ERI              ,9
201704   ,CRI              ,6
201706   ,WST              ,151
201706   ,KHM              ,40
201706   ,TWN              ,62
201706   ,IND              ,215
202005   ,HUN              ,30
202005   ,JOR              ,20
201905   ,CAF              ,4
201610   ,TWN              ,37
201610   ,MDV              ,201
201510   ,GBR              ,780
201610   ,ASA              ,5
201702   ,POL              ,233
201702   ,IDN              ,115
201601   ,SUR              ,6
201608   ,MAR              ,105
201508   ,PRY              ,33
201609   ,LTU              ,85
201609   ,NIC              ,69
201609   ,KAZ              ,50
201604   ,GTM              ,134
201612   ,NOR              ,105
201609   ,CAF              ,29
202005   ,CRB              ,1
201702   ,SLV              ,43
201610   ,LAO              ,5
201705   ,KHM              ,35
201701   ,SEA              ,45
201512   ,NZL              ,59
201803   ,VEN              ,388
201709   ,SSD              ,28
201709   ,MWI              ,1
201603   ,ECU              ,47
201503   ,DEU              ,568
201505   ,POL              ,162
201710   ,CHE              ,152
201702   ,MHL              ,1
201807   ,FIN              ,153
201807   ,GTM              ,62
201807   ,AGO              ,11
201807   ,LUX              ,31
201806   ,GRC              ,571
201806   ,BOL              ,49
201802   ,SDN              ,58
201503   ,BOL              ,44
201506   ,FRA              ,779
201503   ,MYS              ,92
201508   ,MYS              ,141
201603   ,HUN              ,78
201603   ,THA              ,44
201710   ,SLE              ,5
201805   ,TGO              ,26
201805   ,ZMB              ,5
201903   ,NOR              ,84
201903   ,VEN              ,217
201812   ,RUS              ,799
202006   ,GRC              ,11
201602   ,OMN              ,14
201502   ,AFG              ,120
201602   ,CZE              ,107
201602   ,ALB              ,31
201506   ,NOR              ,43
201504   ,KHM              ,33
201801   ,SYR              ,498
201801   ,PAK              ,217
201801   ,DEU              ,634
201801   ,PSE              ,236
201801   ,MUS              ,28
201801   ,ERI              ,10
201510   ,NLD              ,122
201505   ,LVA              ,52
202001   ,UKR              ,336
201509   ,BDI              ,10
201511   ,DZA              ,35
201712   ,IDN              ,117
201712   ,DEU              ,566
201712   ,ARE              ,71
201712   ,VAT              ,56
201712   ,SLV              ,13
201712   ,HUN              ,90
201712   ,LUX              ,39
201904   ,ZWE              ,8
201906   ,MCO              ,16
201906   ,ISR              ,184
201908   ,SUR              ,2
201908   ,ZWE              ,9
201503   ,NIC              ,14
201505   ,GUY              ,12
201811   ,MUS              ,19
201812   ,ISL              ,9
201510   ,GTM              ,51
201808   ,GHA              ,34
201808   ,TZA              ,11
201808   ,MYS              ,55
201902   ,DNK              ,57
201902   ,SAU              ,91
201507   ,SLV              ,9
201604   ,OMN              ,21
201809   ,                 ,27032
201909   ,EGY              ,84
201911   ,GRC              ,109
201607   ,NGA              ,83
201904   ,WAF              ,2
201902   ,GTM              ,14
201902   ,CIV              ,9
201512   ,SLV              ,6
201910   ,KOR              ,178
201901   ,LKA              ,12
201606   ,LUX              ,61
201810   ,UGA              ,30
201709   ,WAF              ,5
201912   ,CUB              ,54
201912   ,TUR              ,476
201912   ,CHE              ,39
201808   ,GRD              ,10
201502   ,GIN              ,4
201711   ,SMR              ,1
201810   ,AIA              ,1
201809   ,KEN              ,38
202002   ,NOR              ,31
202002   ,SYC              ,8
202001   ,BDI              ,2
201903   ,HTI              ,4
201810   ,MUS              ,27
201911   ,MHL              ,2
201510   ,ATG              ,4
201605   ,MHL              ,1
201907   ,IND              ,89
201907   ,QAT              ,20
201907   ,SGP              ,22
201910   ,CYP              ,48
201910   ,JAM              ,7
201808   ,MRT              ,4
201907   ,LUX              ,13
201907   ,AZE              ,19
201910   ,SYC              ,4
201910   ,QAT              ,8
201812   ,KHM              ,26
201802   ,BHS              ,5
201909   ,CIV              ,4
201807   ,TON              ,1
201908   ,TTO              ,1
201604   ,HKG              ,1
201904   ,KHM              ,5
201607   ,VCT              ,1
202004   ,GBR              ,1025
201707   ,PER              ,222
201707   ,ARE              ,134
201707   ,SYR              ,525
201708   ,AUS              ,621
201704   ,SSD              ,58
202003   ,TUR              ,425
202003   ,IND              ,60
201703   ,HTI              ,70
201603   ,ALB              ,37
201708   ,ETH              ,17
201708   ,JOR              ,169
201708   ,OMN              ,22
201608   ,BEL              ,138
201708   ,SLV              ,5
201904   ,GBR              ,1559
201611   ,KEN              ,97
201611   ,TGO              ,30
201611   ,ISR              ,380
201611   ,GHA              ,11
201706   ,AFR              ,241
201606   ,CRI              ,8
202005   ,MEX              ,102
202005   ,DNK              ,36
202005   ,VEN              ,82
202005   ,UZB              ,6
202005   ,CYP              ,18
201606   ,BRA              ,300
201510   ,CHN              ,483
201708   ,CPV              ,1
201701   ,MKD              ,217
201701   ,CYP              ,114
201608   ,DNK              ,96
201609   ,MEX              ,454
201609   ,PAK              ,265
201606   ,COL              ,335
201612   ,BGR              ,136
201612   ,ZMB              ,7
201509   ,FIN              ,80
201707   ,TKM              ,11
201707   ,GMB              ,13
202005   ,VCT              ,1
201602   ,CHL              ,64
201512   ,IND              ,253
201602   ,SYR              ,926
201705   ,FJI              ,3
201510   ,YEM              ,182
201510   ,SMR              ,4
201605   ,AFR              ,267
201602   ,PRK              ,215
201603   ,NER              ,18
201702   ,SAF              ,2
201805   ,QAT              ,64
201709   ,AUT              ,62
201803   ,HRV              ,57
201803   ,ZAF              ,24
201503   ,ARE              ,47
201506   ,USA              ,8695
201504   ,USA              ,6624
201508   ,NMR              ,12
201504   ,MUS              ,4
201505   ,ETH              ,35
201511   ,PSE              ,181
201511   ,MAR              ,55
201503   ,RUS              ,594
201710   ,DOM              ,11
201807   ,BHR              ,16
201806   ,NGA              ,71
201806   ,ZWE              ,33
201508   ,BRA              ,134
201503   ,LBR              ,22
201507   ,TJK              ,20
201602   ,LBR              ,6
201903   ,TUN              ,42
201812   ,ARE              ,35
201812   ,SAU              ,138
201901   ,TWN              ,28
202006   ,FRA              ,38
201505   ,TKM              ,5
201505   ,MOZ              ,16
201512   ,SEN              ,15
201604   ,SDN              ,74
201507   ,MDV              ,108
201502   ,BGD              ,30
201604   ,HRV              ,61
201504   ,MLI              ,40
202002   ,UKR              ,210
202002   ,ISR              ,149
202001   ,NLD              ,37
202002   ,URY              ,7
202002   ,JAM              ,18
201512   ,LAM              ,1
201508   ,MRT              ,3
201510   ,MRT              ,14
201712   ,PRY              ,21
201804   ,TTO              ,12
201804   ,ISL              ,26
201804   ,GUY              ,10
201904   ,AFR              ,82
201904   ,SVK              ,21
201904   ,VEN              ,166
201604   ,DJI              ,14
201503   ,JAM              ,22
201506   ,MLI              ,47
201908   ,SGP              ,13
201908   ,NOR              ,48
201605   ,KAZ              ,62
201605   ,SAS              ,4
201602   ,AGO              ,13
201510   ,TKM              ,12
201602   ,COG              ,10
201509   ,OMN              ,30
201811   ,IRL              ,293
201811   ,DNK              ,70
201810   ,CAN              ,448
201810   ,NLD              ,109
201810   ,SSD              ,29
201808   ,JOR              ,108
201808   ,SSD              ,24
201902   ,UKR              ,220
201902   ,TUN              ,32
201902   ,PRT              ,30
201902   ,MLI              ,25
201604   ,KGZ              ,11
201806   ,BRB              ,4
201801   ,GRD              ,3
201802   ,MLT              ,16
201909   ,IDN              ,100
201909   ,ITA              ,178
201909   ,MYS              ,23
201911   ,LTU              ,20
201911   ,ZWE              ,12
201607   ,LAO              ,23
201905   ,IRL              ,203
201504   ,TCD              ,32
201911   ,DJI              ,3
201901   ,LCA              ,3
201606   ,CHL              ,132
201810   ,SDN              ,18
201810   ,MCO              ,15
201905   ,AZE              ,19
201811   ,KWT              ,15
201607   ,SLB              ,1
201711   ,VUT              ,2
201611   ,KIR              ,2
201809   ,ARE              ,45
201810   ,ERI              ,14
201809   ,POL              ,163
201803   ,SUR              ,6
201903   ,LSO              ,1
201508   ,SWZ              ,11
201503   ,TKM              ,5
201901   ,LBR              ,2
201902   ,PLW              ,3
201505   ,CYM              ,3
201511   ,MEA              ,9
202006   ,PRK              ,5
201606   ,MEA              ,2
201803   ,FJI              ,3
201601   ,LAM              ,2
201907   ,HUN              ,36
201907   ,TWN              ,49
201912   ,MUS              ,7
201809   ,TGO              ,3
201506   ,KIR              ,1
201909   ,ERI              ,1
201504   ,DMA              ,1
201910   ,BRN              ,3
201709   ,GAB              ,3
202001   ,WAF              ,2
201806   ,GNB              ,1
202004   ,                 ,17546
202004   ,MAR              ,13
201707   ,KAZ              ,35
201707   ,KOR              ,249
201707   ,NGA              ,92
201707   ,SEN              ,22
201708   ,TUN              ,82
201704   ,ARE              ,105
202003   ,CHL              ,31
202003   ,PRT              ,29
201703   ,GIN              ,10
201708   ,THA              ,87
201708   ,TKM              ,5
201611   ,ALB              ,476
201611   ,TUN              ,150
201611   ,AUS              ,614
201610   ,USA              ,6681
201706   ,PSE              ,164
201706   ,ARG              ,242
201706   ,MLT              ,19
201706   ,NAM              ,7
202005   ,TUN              ,16
202005   ,IND              ,54
202005   ,USA              ,2815
202005   ,ARE              ,26
201610   ,LKA              ,52
201610   ,MCO              ,25
201611   ,MOZ              ,27
201701   ,PSE              ,181
201702   ,BOL              ,119
201608   ,IRQ              ,417
201609   ,TTO              ,9
201606   ,NLD              ,179
201612   ,TZA              ,18
201512   ,CHN              ,408
201609   ,CYM              ,1
201705   ,HTI              ,29
201605   ,FRA              ,648
201705   ,SEN              ,19
201703   ,AND              ,6
201601   ,PAK              ,295
201701   ,GNB              ,1
201702   ,BEN              ,6
201510   ,PER              ,107
201605   ,EUR              ,1244
201711   ,MKD              ,494
201711   ,NOR              ,97
201711   ,AFG              ,175
201608   ,SUR              ,2
201805   ,SAU              ,207
201805   ,COL              ,111
201709   ,ITA              ,336
201709   ,LAO              ,7
201709   ,SAS              ,5
201803   ,BEN              ,4
201605   ,HTI              ,44
201510   ,AZE              ,32
201503   ,SLE              ,62
201710   ,PSE              ,172
201710   ,CIV              ,9
201806   ,USA              ,5579
201806   ,TCD              ,23
201801   ,UGA              ,36
201508   ,HRV              ,49
201601   ,THA              ,83
201603   ,LKA              ,24
201507   ,LBR              ,13
201710   ,MWI              ,2
201710   ,BFA              ,3
201805   ,KWT              ,28
201903   ,JAM              ,7
201903   ,BRA              ,128
201903   ,PRT              ,38
201812   ,IRL              ,108
201901   ,COG              ,24
201801   ,JPN              ,261
201901   ,MAR              ,26
202006   ,ZWE              ,2
201803   ,NER              ,16
201505   ,DZA              ,54
201604   ,ECU              ,114
201506   ,GRD              ,4
201505   ,PHL              ,85
201801   ,NOR              ,94
201801   ,MDA              ,49
201601   ,PRY              ,29
201602   ,MNG              ,6
201602   ,NMR              ,4
202001   ,MDV              ,50
202002   ,MDV              ,60
202002   ,AFR              ,116
202002   ,KAZ              ,29
202002   ,SDN              ,31
202002   ,DZA              ,21
201508   ,PRK              ,124
201504   ,LTU              ,39
201712   ,POL              ,243
201804   ,AUS              ,333
201904   ,ITA              ,213
201904   ,AFG              ,146
201710   ,GRD              ,1
201508   ,UGA              ,48
201604   ,MMR              ,39
201908   ,CHE              ,43
201908   ,MYS              ,74
201808   ,TMP              ,4
201908   ,LKA              ,24
201604   ,UGA              ,12
201504   ,SRB              ,17
202005   ,SLV              ,1
201811   ,MKD              ,169
201812   ,HND              ,24
201808   ,COD              ,10
201808   ,BGD              ,77
201808   ,PRK              ,224
201902   ,CYP              ,13
201902   ,AFR              ,108
201909   ,RWA              ,3
201911   ,PRK              ,66
201607   ,SWE              ,97
201807   ,CZE              ,32
201902   ,DOM              ,6
201906   ,PAN              ,11
201910   ,HUN              ,35
201606   ,TUN              ,65
201810   ,COD              ,21
201811   ,PAN              ,20
201912   ,BLZ              ,1
201912   ,COD              ,6
201601   ,LBR              ,9
201509   ,NAM              ,7
201809   ,MUS              ,17
201503   ,GMB              ,1
201803   ,BRN              ,5
201906   ,MUS              ,6
202002   ,CRI              ,7
202002   ,NLD              ,41
202002   ,SVK              ,7
201804   ,FSM              ,2
201810   ,SEA              ,8
201911   ,DOM              ,9
201808   ,MWI              ,3
201606   ,LSO              ,2
201606   ,CAS              ,1
201807   ,CYM              ,3
201907   ,PGS              ,14
201912   ,NER              ,25
202003   ,TTO              ,1
202002   ,MOZ              ,4
201812   ,SEN              ,15
201812   ,ZMB              ,1
202002   ,WSM              ,1
201810   ,GNQ              ,1
201606   ,TMP              ,1
201607   ,WAF              ,1
201904   ,TGO              ,4
201512   ,GAB              ,4
201604   ,TON              ,2
202004   ,CPV              ,1
201508   ,AIA              ,1
201711   ,PLW              ,1
202002   ,ERI              ,1
202003   ,MYS              ,43
202004   ,RWA              ,1
201704   ,BWA              ,3
201704   ,NLD              ,124
201604   ,PAN              ,229
202003   ,JPN              ,121
201708   ,GNQ              ,1
201904   ,ESP              ,181
201611   ,SLV              ,33
201704   ,BHS              ,9
201905   ,LUX              ,18
201610   ,GTM              ,87
201611   ,LAO              ,7
201701   ,ARG              ,191
201701   ,NLD              ,120
201702   ,NOR              ,135
201609   ,AZE              ,81
201609   ,TWN              ,46
201609   ,SRB              ,75
201509   ,GBR              ,784
201610   ,WSM              ,8
201606   ,ITA              ,450
201612   ,WST              ,75
201707   ,BRB              ,2
201701   ,TWN              ,165
201608   ,COD              ,17
201509   ,HUN              ,435
201512   ,SWE              ,102
201611   ,SLE              ,2
201606   ,LBN              ,116
201705   ,BHR              ,96
201705   ,MWI              ,12
201705   ,MOZ              ,4
201705   ,SLV              ,41
201508   ,MEX              ,197
201711   ,LBY              ,211
201710   ,KOR              ,173
201805   ,ESP              ,305
201805   ,IRL              ,223
201709   ,ESP              ,499
201709   ,AFG              ,187
201709   ,KNA              ,1
201709   ,IRL              ,116
201803   ,TUR              ,828
201803   ,CMR              ,14
201601   ,IRL              ,64
201602   ,TKM              ,8
201604   ,IRN              ,420
201601   ,BLZ              ,30
201802   ,CAN              ,382
201802   ,GUY              ,24
201602   ,BMU              ,5
201601   ,IRQ              ,282
201710   ,JAM              ,19
201710   ,MYS              ,63
201710   ,TKM              ,12
201710   ,VUT              ,3
201805   ,TZA              ,12
201903   ,CHL              ,55
201812   ,SLV              ,16
201901   ,KHM              ,12
201509   ,TCD              ,10
201603   ,PRT              ,44
201504   ,TGO              ,13
201801   ,KOR              ,270
201801   ,MKD              ,362
201801   ,LKA              ,19
201801   ,TWN              ,20
201605   ,MLI              ,46
202002   ,KHM              ,47
202001   ,JOR              ,65
202001   ,VNM              ,18
201712   ,ERI              ,1
201804   ,MDV              ,103
201804   ,MYS              ,57
201804   ,PRY              ,17
201804   ,GIN              ,11
201904   ,SGP              ,17
201801   ,LUX              ,32
201507   ,MKD              ,104
201510   ,JAM              ,25
201506   ,GHA              ,16
201502   ,HUN              ,19
201811   ,CHN              ,481
201811   ,MDA              ,42
201811   ,PRT              ,38
201808   ,FRA              ,416
201808   ,CHL              ,88
201808   ,SEN              ,15
201711   ,GMB              ,3
201902   ,MEX              ,215
201903   ,CRI              ,5
201903   ,KAZ              ,30
201902   ,PHL              ,43
201602   ,KNA              ,2
201504   ,PER              ,31
201802   ,LBR              ,5
201909   ,CAN              ,370
201909   ,HTI              ,12
201909   ,PHL              ,25
201909   ,TUN              ,34
201503   ,AGO              ,5
201506   ,CIV              ,16
201910   ,USA              ,3887
201911   ,LKA              ,30
201911   ,MEX              ,251
201911   ,TGO              ,6
201607   ,MCO              ,36
201807   ,BRN              ,3
201902   ,CUB              ,44
201904   ,DJI              ,2
201904   ,LAO              ,1
201905   ,SLV              ,10
201503   ,MUS              ,11
201911   ,SAS              ,3
201606   ,SEN              ,21
201810   ,BOL              ,32
201810   ,BEL              ,141
201905   ,NPL              ,21
201912   ,THA              ,27
201508   ,CRI              ,7
201502   ,JAM              ,7
201502   ,BOL              ,6
201502   ,GAB              ,2
201903   ,KGZ              ,12
201810   ,SAS              ,2
201902   ,VUT              ,2
201903   ,CRB              ,2
201511   ,GUY              ,1
201907   ,GRC              ,131
201907   ,HTI              ,7
201603   ,TON              ,1
201809   ,KGZ              ,8
201802   ,SAS              ,1
201807   ,MEA              ,2
201908   ,LBR              ,5
201802   ,SYC              ,2
201510   ,MEA              ,8
202002   ,LBR              ,1
201502   ,BMU              ,1
201508   ,HKG              ,5
201501   ,LBN              ,1
201910   ,ASA              ,1
202006   ,URY              ,1
201903   ,SUR              ,2
202003   ,MDG              ,1
201602   ,EAF              ,1
201708   ,ERI              ,2
201711   ,TUV              ,1
202003   ,NMR              ,1
201708   ,SOM              ,43
201708   ,PRK              ,453
201708   ,CHE              ,117
201704   ,AUT              ,83
201704   ,PAN              ,53
201703   ,CHN              ,771
202003   ,PRK              ,56
201703   ,SRB              ,162
201703   ,EGY              ,703
201703   ,GTM              ,144
201702   ,AUT              ,95
201703   ,PAN              ,83
201611   ,KAZ              ,60
201611   ,PAN              ,89
201611   ,ITA              ,404
201611   ,URY              ,72
201704   ,TTO              ,13
201706   ,EGY              ,745
201706   ,MUS              ,28
202005   ,THA              ,17
201706   ,BEN              ,6
201610   ,BEL              ,340
201610   ,SLV              ,33
201609   ,NZL              ,73
201701   ,UKR              ,387
201702   ,MDV              ,165
201607   ,FRA              ,941
201609   ,LAO              ,60
201609   ,AUS              ,634
201509   ,IRN              ,361
201612   ,OMN              ,61
201612   ,LCA              ,4
201612   ,CMR              ,23
201609   ,ZMB              ,9
201701   ,BHS              ,12
201602   ,TZA              ,20
201511   ,KOR              ,119
201612   ,ERI              ,2
201708   ,SYC              ,1
201705   ,MDV              ,193
201705   ,SWE              ,186
201705   ,NPL              ,25
201705   ,MLT              ,12
201704   ,VCT              ,3
201602   ,VEN              ,158
201701   ,HKG              ,3
201709   ,PNG              ,4
201507   ,POL              ,177
201710   ,FIN              ,111
201711   ,MEA              ,12
201807   ,IDN              ,104
201806   ,SGP              ,178
201803   ,SEN              ,27
201504   ,MKD              ,107
201805   ,JAM              ,17
201712   ,USA              ,5002
201812   ,FIN              ,71
201811   ,                 ,26775
201812   ,ETH              ,27
202006   ,ITA              ,44
202006   ,TCD              ,1
202006   ,HRV              ,3
201803   ,ABW              ,2
201803   ,MNG              ,7
201502   ,FRA              ,186
201508   ,MDV              ,123
201503   ,VNM              ,42
201503   ,KEN              ,54
201504   ,ARG              ,36
201508   ,CMR              ,23
201605   ,FIN              ,116
201512   ,DZA              ,43
201712   ,RUS              ,1197
201712   ,KOR              ,230
201712   ,KAZ              ,45
201804   ,TUR              ,866
201804   ,CRI              ,7
201904   ,MOZ              ,21
201906   ,CHL              ,40
201906   ,EST              ,17
201506   ,ABW              ,1
201604   ,MRT              ,17
201506   ,SRB              ,49
201605   ,LUX              ,27
201605   ,OMN              ,30
201508   ,TON              ,5
201506   ,MAR              ,41
202005   ,BEN              ,1
201811   ,LBN              ,39
201808   ,BRA              ,160
201902   ,LTU              ,14
201601   ,RWA              ,8
201510   ,PNG              ,11
201605   ,TKM              ,5
201909   ,MLT              ,11
201909   ,BEL              ,110
201510   ,NAM              ,2
201911   ,ETH              ,14
201911   ,OMN              ,15
201911   ,VEN              ,60
201607   ,LKA              ,47
201607   ,THA              ,68
201607   ,NPL              ,41
201807   ,BGD              ,75
201902   ,BOL              ,15
201911   ,LCA              ,1
201910   ,ECU              ,52
201507   ,MDA              ,14
201912   ,MLT              ,30
201504   ,TZA              ,15
201809   ,VAT              ,86
201809   ,MLT              ,26
201803   ,WAF              ,1
201804   ,VUT              ,8
201804   ,GHA              ,21
201909   ,CMR              ,5
201901   ,WAF              ,7
201809   ,MLI              ,18
201905   ,PAN              ,29
202004   ,MHL              ,1
202004   ,AIA              ,1
201607   ,PNG              ,6
201705   ,LIE              ,1
202001   ,UZB              ,7
201501   ,SLV              ,1
201907   ,BLR              ,30
201907   ,PRT              ,23
201910   ,MCO              ,6
201910   ,NGA              ,37
201802   ,BMU              ,3
201907   ,GRD              ,4
201510   ,UZB              ,6
201910   ,PNG              ,2
201901   ,MRT              ,1
202003   ,SSD              ,8
201710   ,SLB              ,2
201704   ,FJI              ,2
201709   ,BFA              ,3
201910   ,PLW              ,2
201503   ,ZMB              ,4
201910   ,VCT              ,3
201606   ,VUT              ,1
201912   ,NMR              ,3
201807   ,LSO              ,2
202002   ,SWZ              ,6
201608   ,LCA              ,3
201905   ,TMP              ,2
201711   ,ABW              ,1
201506   ,MLT              ,3
201808   ,VUT              ,1
201905   ,MDG              ,1
202004   ,ESP              ,112
202004   ,DEU              ,272
201707   ,SOM              ,78
201707   ,LVA              ,67
201707   ,GHA              ,17
202003   ,GUY              ,12
202003   ,PHL              ,31
201703   ,PRY              ,74
201703   ,ALB              ,226
201703   ,JAM              ,34
201703   ,MWI              ,8
201703   ,URY              ,141
201702   ,IRQ              ,517
201708   ,CUB              ,62
201708   ,HTI              ,32
201708   ,PHL              ,158
201611   ,ARE              ,98
201611   ,VNM              ,64
201611   ,PHL              ,163
201611   ,TJK              ,15
201706   ,GIN              ,11
201606   ,TUR              ,1463
202005   ,AFG              ,88
202005   ,TKM              ,4
201606   ,VAT              ,102
201610   ,OMN              ,59
201610   ,LBN              ,86
201610   ,GRC              ,379
201708   ,MNG              ,7
201611   ,PLW              ,1
201702   ,AFG              ,236
201702   ,CZE              ,65
201702   ,NGA              ,88
201612   ,MDV              ,205
201612   ,LBR              ,30
201612   ,MDA              ,64
201612   ,BDI              ,7
201709   ,TUN              ,64
201608   ,BHS              ,6
201610   ,BWA              ,4
201702   ,HKG              ,3
201510   ,LVA              ,18
201602   ,PSE              ,119
201711   ,                 ,38253
201711   ,BGR              ,227
201711   ,SEA              ,46
201709   ,BEL              ,174
201709   ,COD              ,17
201803   ,KEN              ,57
201503   ,AUS              ,1086
201503   ,ECU              ,45
201507   ,LBN              ,77
201508   ,MMR              ,80
201504   ,BLR              ,38
201504   ,ZAF              ,48
201506   ,IRN              ,406
201605   ,MAR              ,124
201710   ,EST              ,34
201807   ,GBR              ,1372
201807   ,BRA              ,169
201807   ,TUR              ,507
201806   ,BEL              ,247
201806   ,SYR              ,335
201806   ,BTN              ,2
201505   ,BLR              ,50
201603   ,BGR              ,261
201605   ,HND              ,95
201603   ,JPN              ,291
201803   ,MLT              ,14
201803   ,NLD              ,69
201903   ,PAK              ,150
201612   ,PLW              ,1
202006   ,NGA              ,6
201503   ,SWE              ,120
201502   ,POL              ,49
201509   ,KWT              ,34
201803   ,LBR              ,19
201502   ,CHE              ,55
201802   ,AGO              ,19
201802   ,ZAF              ,55
201507   ,HTI              ,40
201801   ,ARM              ,74
201801   ,KWT              ,32
201604   ,NPL              ,31
201509   ,GNB              ,2
202002   ,DJI              ,2
201511   ,LUX              ,24
201804   ,LKA              ,19
201710   ,MNG              ,4
201605   ,JAM              ,21
201605   ,LBN              ,126
201605   ,HKG              ,5
201506   ,HND              ,35
201508   ,SRB              ,32
201602   ,UZB              ,13
201506   ,MRT              ,17
201603   ,ISL              ,9
201502   ,ZWE              ,5
201811   ,BLR              ,44
201811   ,SYR              ,254
201811   ,COD              ,15
201808   ,LTU              ,30
201808   ,MDA              ,76
201711   ,SAF              ,2
201508   ,GUY              ,12
201806   ,GMB              ,18
201806   ,WAF              ,5
201909   ,ARG              ,14
201909   ,CHL              ,28
201911   ,FIN              ,54
201607   ,MAR              ,131
201607   ,PAN              ,82
201607   ,ISL              ,44
201905   ,POL              ,98
201902   ,KIR              ,1
201910   ,BOL              ,51
201910   ,WST              ,69
201910   ,BRA              ,101
201606   ,AZE              ,116
201606   ,GTM              ,86
201606   ,CMR              ,28
201810   ,NIC              ,30
201810   ,ZMB              ,7
201903   ,GUY              ,5
201606   ,KIR              ,2
201912   ,HND              ,12
201912   ,SAU              ,128
201505   ,CYP              ,31
201808   ,MLI              ,63
201512   ,TON              ,1
201809   ,ARM              ,32
201810   ,CYP              ,36
202003   ,KEN              ,19
201810   ,COM              ,1
201905   ,MUS              ,7
201508   ,SUR              ,3
201910   ,GIN              ,7
201912   ,SLV              ,7
201912   ,CAF              ,2
201908   ,GRD              ,2
201809   ,COG              ,15
201606   ,CRB              ,1
201809   ,SLE              ,10
202006   ,GTM              ,1
201709   ,LIE              ,1
201512   ,BMU              ,2
201504   ,NIC              ,7
201709   ,SUR              ,1
201507   ,SUR              ,1
202004   ,JPN              ,96
202004   ,BWA              ,6
202003   ,AUS              ,363
201707   ,TUN              ,93
201707   ,NLD              ,72
201707   ,KHM              ,26
201704   ,YEM              ,870
201704   ,EUR              ,1014
201704   ,IND              ,249
201703   ,ARE              ,112
201703   ,UZB              ,16
201708   ,AND              ,5
201708   ,COG              ,5
202004   ,COG              ,1
201611   ,KOR              ,334
201611   ,BLZ              ,10
201706   ,AZE              ,131
201706   ,UKR              ,489
202005   ,MDV              ,53
201703   ,KHM              ,35
201603   ,IRN              ,231
201610   ,ISR              ,285
201609   ,USA              ,7328
201611   ,BEN              ,10
201602   ,                 ,38125
201702   ,UKR              ,535
201702   ,SDN              ,90
201508   ,ZAF              ,24
201608   ,THA              ,129
201708   ,AIA              ,1
201607   ,CHN              ,782
201705   ,CIV              ,17
201703   ,PLW              ,3
201703   ,SAS              ,7
201701   ,DMA              ,4
201606   ,COD              ,24
201705   ,DJI              ,10
201510   ,SAU              ,324
201701   ,STP              ,1
201601   ,CHL              ,61
201711   ,SWE              ,113
201711   ,BEL              ,345
201709   ,BLR              ,77
201803   ,IND              ,141
201803   ,SAU              ,339
201803   ,AFR              ,213
201803   ,ARE              ,80
201503   ,USA              ,5831
201508   ,GIN              ,22
201601   ,ISR              ,395
201601   ,SSD              ,51
201506   ,VEN              ,154
201503   ,ESP              ,399
201510   ,IND              ,272
201512   ,JOR              ,168
201505   ,SSD              ,34
201504   ,PAK              ,321
201603   ,VNM              ,31
201710   ,OMN              ,37
201806   ,MKD              ,604
201807   ,LBN              ,65
201806   ,GNQ              ,3
201806   ,DZA              ,31
201806   ,NLD              ,141
201806   ,GIN              ,7
201509   ,AUT              ,228
