MonthYear,Actor1CountryCode,EventsMentions15up
201802   ,AND              ,13
201802   ,MDA              ,252
201802   ,TON              ,23
201504   ,URY              ,141
201601   ,LKA              ,198
201512   ,LCA              ,39
201502   ,QAT              ,166
201502   ,TJK              ,29
201503   ,WST              ,295
201502   ,SGP              ,60
201511   ,MRT              ,96
201504   ,TWN              ,107
201512   ,BFA              ,72
201604   ,CPV              ,23
201502   ,MAR              ,106
201505   ,NAM              ,47
201908   ,TUR              ,1546
201908   ,LTU              ,120
201906   ,RUS              ,3676
201906   ,SLV              ,81
201906   ,SDN              ,568
201906   ,GIN              ,31
201906   ,MLI              ,236
201906   ,ZWE              ,65
201803   ,ARG              ,598
201804   ,KOR              ,1134
201804   ,BEN              ,25
201804   ,TKM              ,61
201804   ,ZAF              ,169
201804   ,KNA              ,26
201507   ,GAB              ,23
201511   ,NER              ,61
202001   ,IND              ,732
202001   ,CHN              ,3051
202001   ,GTM              ,148
201710   ,HKG              ,15
201512   ,ZMB              ,32
201810   ,NZL              ,427
201903   ,MAR              ,211
201903   ,LUX              ,94
201903   ,MRT              ,27
201810   ,CRB              ,14
201512   ,GNQ              ,2
201806   ,KEN              ,274
201712   ,NPL              ,96
201712   ,ISL              ,76
201910   ,HND              ,113
201909   ,BRN              ,13
201910   ,SSD              ,90
201809   ,CHL              ,338
201809   ,HKG              ,10
201703   ,COM              ,1
201808   ,AUS              ,2315
201808   ,TJK              ,98
201808   ,BWA              ,29
201506   ,SAF              ,12
201902   ,HKG              ,15
201902   ,EUR              ,2551
201902   ,NPL              ,68
201902   ,HTI              ,93
201902   ,KGZ              ,63
201902   ,PGS              ,6
201902   ,UZB              ,57
201904   ,ARG              ,223
201904   ,MLI              ,189
201911   ,SAU              ,406
201911   ,NZL              ,435
201907   ,SSD              ,34
202002   ,YEM              ,123
202003   ,CRB              ,5
201809   ,ABW              ,5
201811   ,NPL              ,91
201912   ,CHL              ,306
201912   ,GUY              ,20
201812   ,ARG              ,432
201812   ,VEN              ,367
201607   ,TWN              ,271
201607   ,URY              ,299
201607   ,MLT              ,39
201905   ,MKD              ,334
201905   ,KAZ              ,159
201905   ,BHR              ,115
201905   ,MAR              ,102
201905   ,CIV              ,26
201909   ,LAO              ,25
202006   ,GMB              ,2
201506   ,CAS              ,1
201805   ,ATG              ,8
201805   ,HKG              ,20
201901   ,TGO              ,44
201901   ,EST              ,59
202002   ,KNA              ,11
201812   ,SMR              ,2
201802   ,LAM              ,3
201909   ,GIN              ,31
201901   ,SSD              ,27
201902   ,ASA              ,2
201908   ,GNQ              ,6
201505   ,SWZ              ,4
201602   ,ASA              ,15
201905   ,GNQ              ,2
201905   ,BLZ              ,20
202002   ,KIR              ,1
201912   ,SCN              ,1
201607   ,STP              ,4
202001   ,TMP              ,1
201504   ,ABW              ,3
201911   ,LIE              ,2
201507   ,SWZ              ,2
202002   ,FSM              ,1
201503   ,SCN              ,1
202004   ,SWE              ,259
202004   ,URY              ,60
202004   ,MYS              ,146
202003   ,ESP              ,989
201708   ,PAN              ,290
201708   ,                 ,155722
201607   ,VEN              ,1085
202005   ,FIN              ,178
202005   ,MKD              ,47
201703   ,                 ,211410
201704   ,GMB              ,45
201704   ,AIA              ,2
201604   ,DEU              ,2909
201708   ,DNK              ,393
201704   ,VUT              ,7
201706   ,BWA              ,37
201702   ,TWN              ,172
201702   ,CAF              ,66
201604   ,UZB              ,65
201703   ,TCD              ,104
201610   ,ERI              ,51
201610   ,DOM              ,154
201610   ,NPL              ,186
201508   ,SWE              ,549
201603   ,SAU              ,1185
201609   ,LBY              ,701
201609   ,DOM              ,175
201509   ,MDV              ,701
201709   ,KOR              ,1424
201510   ,ESP              ,1683
201701   ,SAM              ,1
201707   ,AIA              ,4
201612   ,NLD              ,626
201612   ,DJI              ,42
201612   ,LAO              ,36
201612   ,LUX              ,94
201612   ,ASA              ,8
201705   ,MEX              ,1768
201612   ,SYC              ,18
201512   ,UKR              ,2405
201611   ,VUT              ,4
201603   ,EST              ,88
201602   ,PNG              ,45
201512   ,BOL              ,203
201711   ,LKA              ,160
201711   ,MUS              ,151
201805   ,IND              ,1043
201711   ,GEO              ,1
201709   ,SLB              ,8
201709   ,SEA              ,140
201512   ,HTI              ,103
202006   ,VEN              ,45
202006   ,PRT              ,44
201710   ,ARG              ,486
201710   ,BMU              ,40
201505   ,ESP              ,1410
201604   ,BLZ              ,111
201506   ,ECU              ,140
201507   ,PRK              ,267
201604   ,LBY              ,815
201604   ,PNG              ,135
201504   ,MDV              ,534
201506   ,DOM              ,109
201503   ,MEA              ,48
201603   ,CIV              ,157
201505   ,PRK              ,437
201502   ,PHL              ,125
201709   ,TUV              ,1
201801   ,AFR              ,1077
201605   ,CYP              ,289
201807   ,MMR              ,198
201806   ,                 ,149024
201807   ,MOZ              ,74
201802   ,ISR              ,2060
201802   ,SSD              ,137
201802   ,HND              ,131
201802   ,LSO              ,11
201802   ,PAN              ,114
201503   ,FJI              ,56
201510   ,GUY              ,76
201509   ,TKM              ,51
201603   ,MOZ              ,171
201506   ,NRU              ,40
201908   ,KOR              ,1174
201906   ,ARG              ,263
201803   ,CUB              ,340
201803   ,DMA              ,13
201803   ,SGP              ,176
201804   ,GBR              ,4740
201804   ,DNK              ,380
201603   ,BMU              ,28
202001   ,DJI              ,28
202001   ,LBN              ,303
201912   ,FRA              ,1628
202001   ,NER              ,67
201810   ,MDV              ,466
201810   ,LBY              ,153
201902   ,                 ,105092
201902   ,PRK              ,646
201601   ,BTN              ,23
201507   ,FJI              ,36
201803   ,SAF              ,12
201806   ,SRB              ,490
201712   ,AFR              ,819
201712   ,UKR              ,2874
201910   ,ZAF              ,121
201809   ,UKR              ,2126
201809   ,SLB              ,8
201808   ,BHR              ,157
201808   ,NGA              ,498
201808   ,DMA              ,13
201808   ,LVA              ,139
201902   ,BRA              ,629
201902   ,HUN              ,195
201911   ,MDV              ,332
201911   ,ATG              ,9
201911   ,KWT              ,73
201911   ,MLT              ,99
201811   ,USA              ,17421
201907   ,AUS              ,1161
201907   ,TZA              ,31
201907   ,WST              ,129
201907   ,MRT              ,26
202006   ,MYS              ,9
202002   ,MYS              ,255
202002   ,GMB              ,22
201908   ,GMB              ,15
201811   ,ECU              ,158
201811   ,ISR              ,1272
201811   ,FJI              ,58
201811   ,TON              ,41
201912   ,BRA              ,548
201912   ,MRT              ,35
201712   ,LBR              ,26
201607   ,LCA              ,8
201607   ,ZMB              ,38
201606   ,FIN              ,393
201607   ,HKG              ,17
201905   ,BRA              ,758
201905   ,PNG              ,49
201905   ,UGA              ,82
201909   ,TGO              ,13
201509   ,ABW              ,3
201606   ,SSD              ,113
201901   ,PHL              ,270
201901   ,SEN              ,41
201901   ,GUY              ,21
201508   ,GRD              ,18
201903   ,BFA              ,33
201903   ,COM              ,10
201812   ,SHN              ,1
201812   ,TUV              ,1
202004   ,SAM              ,3
201910   ,LSO              ,4
201909   ,MRT              ,8
202006   ,SSD              ,3
202006   ,LBR              ,2
201712   ,SHN              ,4
201601   ,TON              ,3
201909   ,CYM              ,4
201905   ,GEO              ,1
202004   ,DEU              ,1197
202004   ,ESP              ,779
201611   ,PHL              ,726
201611   ,ARE              ,405
201611   ,VNM              ,339
201611   ,TJK              ,58
201611   ,PLW              ,13
201707   ,SOM              ,227
201707   ,GHA              ,157
201707   ,LVA              ,221
201707   ,LSO              ,6
201708   ,CUB              ,323
201607   ,PAN              ,230
202005   ,AFG              ,609
201905   ,POL              ,518
202005   ,TKM              ,37
201703   ,JAM              ,157
201704   ,KIR              ,2
202003   ,GUY              ,61
202003   ,KEN              ,187
202003   ,PHL              ,217
201708   ,HTI              ,86
201708   ,PHL              ,751
201708   ,MNG              ,36
201604   ,NPL              ,160
201606   ,VAT              ,334
201706   ,GIN              ,40
201606   ,TUR              ,5567
201702   ,IRQ              ,1903
201702   ,AFG              ,1004
201702   ,CZE              ,300
201702   ,NGA              ,528
201610   ,LBN              ,390
201610   ,GRC              ,1638
201703   ,URY              ,344
201703   ,PRY              ,204
201703   ,ALB              ,618
201703   ,MWI              ,47
201610   ,OMN              ,231
201608   ,BHS              ,49
201702   ,HKG              ,20
201708   ,LCA              ,15
201603   ,JPN              ,1243
201603   ,BGR              ,815
201610   ,BWA              ,30
201709   ,TUN              ,341
201608   ,ABW              ,2
201612   ,LBR              ,84
201612   ,MDV              ,804
201612   ,MDA              ,273
201612   ,BDI              ,54
201510   ,LVA              ,145
201607   ,ISL              ,127
201607   ,MAR              ,558
201612   ,PLW              ,6
201602   ,PSE              ,556
201711   ,                 ,174112
201711   ,BGR              ,805
201711   ,SAF              ,31
201711   ,SEA              ,296
201709   ,BEL              ,742
201709   ,COD              ,85
201709   ,LAM              ,2
202006   ,NGA              ,28
201710   ,EST              ,155
201710   ,MNG              ,35
201508   ,GUY              ,52
201503   ,AUS              ,3735
201504   ,BLR              ,280
201506   ,HND              ,250
201505   ,CYP              ,202
201502   ,CHE              ,226
201506   ,MRT              ,56
201504   ,NIC              ,71
201508   ,SRB              ,231
201503   ,SWE              ,511
201503   ,ECU              ,218
201506   ,IRN              ,1659
201508   ,MMR              ,311
201605   ,MAR              ,486
201603   ,ISL              ,58
201507   ,LBN              ,404
201502   ,POL              ,240
201504   ,ZAF              ,280
201709   ,SUR              ,12
201709   ,LIE              ,4
201801   ,ARM              ,329
201801   ,KWT              ,237
201807   ,GBR              ,4304
201807   ,TUR              ,2123
201807   ,BRA              ,861
201802   ,ZAF              ,239
201802   ,AGO              ,89
201605   ,HND              ,312
201509   ,KWT              ,215
201507   ,SUR              ,12
201505   ,BLR              ,318
201605   ,LBN              ,506
201507   ,HTI              ,155
201605   ,JAM              ,148
201605   ,HKG              ,24
201602   ,UZB              ,45
201509   ,GNB              ,8
201503   ,CRI              ,21
201908   ,GRD              ,11
201803   ,NLD              ,352
201803   ,MLT              ,66
201803   ,KEN              ,336
201803   ,LBR              ,49
201804   ,LKA              ,140
201912   ,SAU              ,558
201803   ,PGS              ,3
201511   ,LUX              ,104
201810   ,CYP              ,168
201810   ,NIC              ,149
201810   ,ZMB              ,45
201810   ,WSM              ,17
201604   ,ASA              ,6
201903   ,GUY              ,28
201903   ,PAK              ,1091
201504   ,MDG              ,16
201512   ,BMU              ,19
201512   ,TON              ,3
201511   ,TUV              ,2
201806   ,BEL              ,904
201806   ,GMB              ,53
201806   ,WAF              ,28
201806   ,SYR              ,1373
201910   ,WST              ,268
201910   ,BOL              ,259
201910   ,BRA              ,612
201910   ,GIN              ,58
201909   ,CHL              ,187
201508   ,SUR              ,18
201809   ,ARM              ,267
201809   ,SLE              ,30
201809   ,COG              ,42
201809   ,TMP              ,10
201808   ,MDA              ,301
201808   ,MLI              ,270
201808   ,LTU              ,178
201808   ,LSO              ,4
201810   ,COM              ,5
201904   ,SWZ              ,1
201911   ,FIN              ,235
201907   ,COK              ,4
201907   ,CYM              ,4
202006   ,GTM              ,11
202006   ,HND              ,11
201502   ,ZWE              ,36
202002   ,DJI              ,14
201806   ,BTN              ,18
201811   ,BLR              ,264
201811   ,COD              ,72
201811   ,SYR              ,1010
201912   ,HND              ,70
201912   ,SLV              ,30
201906   ,SLB              ,9
201905   ,MUS              ,48
201909   ,ARG              ,239
201606   ,AZE              ,599
201606   ,CMR              ,127
201606   ,GTM              ,185
201606   ,SHN              ,1
202006   ,SLE              ,1
201607   ,AIA              ,2
201606   ,CRB              ,3
201902   ,KIR              ,4
201912   ,CAF              ,13
201803   ,GEO              ,3
201606   ,KIR              ,2
201505   ,SAF              ,6
202004   ,POL              ,424
202004   ,EST              ,52
202004   ,FJI              ,34
202004   ,SYC              ,11
201904   ,NLD              ,287
201611   ,DNK              ,435
201611   ,BHS              ,48
201611   ,BRA              ,1158
201611   ,WAF              ,39
201707   ,CAN              ,1650
201707   ,BWA              ,34
201707   ,AZE              ,454
201707   ,PRT              ,343
201707   ,UGA              ,126
201707   ,COG              ,50
201708   ,MCO              ,94
201607   ,MEX              ,1742
202005   ,                 ,98232
202005   ,GBR              ,2523
202005   ,ECU              ,76
202005   ,KWT              ,34
202005   ,NIC              ,60
201703   ,IRL              ,710
201703   ,BOL              ,727
201703   ,NZL              ,505
201604   ,CHN              ,2806
201704   ,GIN              ,68
201703   ,CAN              ,2224
201704   ,GNB              ,2
202003   ,LAO              ,14
201708   ,SAF              ,10
201705   ,IRQ              ,1552
201706   ,IRL              ,536
201606   ,ALB              ,705
201706   ,SGP              ,248
201706   ,CMR              ,207
201606   ,CAF              ,74
201702   ,CMR              ,171
201702   ,COG              ,69
201702   ,HRV              ,240
201702   ,GUY              ,46
201610   ,IRQ              ,3746
201703   ,AZE              ,482
201703   ,MLT              ,88
201603   ,USA              ,23278
201703   ,DJI              ,29
201703   ,KNA              ,32
201610   ,MKD              ,533
201706   ,COK              ,4
201602   ,JOR              ,605
202005   ,GAB              ,10
201609   ,TGO              ,106
201609   ,PER              ,563
201609   ,CRB              ,6
201509   ,TUR              ,3110
201510   ,BDI              ,89
201612   ,IND              ,1002
201612   ,SDN              ,375
201612   ,LVA              ,180
201612   ,TKM              ,59
201612   ,BHS              ,56
201612   ,VUT              ,10
201705   ,NIC              ,207
201705   ,MEA              ,38
201602   ,ITA              ,1617
201606   ,MAR              ,528
201510   ,MYS              ,552
201701   ,TMP              ,14
201601   ,CHE              ,1201
201702   ,SLB              ,5
201602   ,VNM              ,200
201601   ,NLD              ,627
201607   ,KEN              ,565
201602   ,TWN              ,180
201711   ,GRC              ,1318
201711   ,BRN              ,35
201711   ,LUX              ,109
201711   ,CZE              ,234
201711   ,SYR              ,2157
201805   ,BRB              ,23
201805   ,FJI              ,51
201710   ,GBR              ,4055
202006   ,ISR              ,112
201709   ,CYM              ,4
202006   ,CHN              ,325
201710   ,ZAF              ,210
201710   ,IRN              ,2078
201710   ,CHL              ,411
201602   ,LSO              ,6
201504   ,SSD              ,67
201603   ,MKD              ,634
201503   ,DZA              ,370
201505   ,FIN              ,330
201510   ,KEN              ,253
201503   ,PRK              ,308
201502   ,NGA              ,241
201504   ,VNM              ,273
202006   ,BMU              ,2
201801   ,TUR              ,3681
201801   ,CHL              ,752
201801   ,ARG              ,485
201801   ,CUB              ,351
201801   ,HUN              ,360
201801   ,QAT              ,414
201807   ,NOR              ,213
201806   ,IDN              ,611
201807   ,IRN              ,1380
201807   ,SEA              ,91
201807   ,ZWE              ,307
201802   ,SUR              ,15
201604   ,AGO              ,104
201511   ,ECU              ,154
201501   ,GRC              ,29
201509   ,NRU              ,31
201506   ,PSE              ,569
201502   ,MDV              ,187
201501   ,BFA              ,4
201605   ,CRI              ,51
201505   ,MRT              ,56
201603   ,BHS              ,42
201507   ,TTO              ,74
201908   ,AZE              ,86
201908   ,AIA              ,6
201808   ,USA              ,23288
201906   ,TUN              ,154
201906   ,KNA              ,22
201806   ,ZAF              ,146
201906   ,SAS              ,25
201803   ,TUN              ,210
201803   ,PER              ,550
201803   ,PRT              ,380
201804   ,MWI              ,60
201804   ,MEA              ,57
201510   ,LBR              ,36
201901   ,CAN              ,1859
201710   ,CRI              ,30
201505   ,MUS              ,45
201603   ,UZB              ,59
201512   ,NAM              ,18
201603   ,GIN              ,82
201810   ,AZE              ,227
201810   ,ISR              ,1353
201504   ,BFA              ,60
201505   ,ASA              ,14
201505   ,COK              ,4
201903   ,BRB              ,23
201903   ,KWT              ,123
201903   ,ZWE              ,134
201903   ,TTO              ,20
201903   ,UZB              ,59
201507   ,MWI              ,17
201505   ,STP              ,9
201509   ,WSM              ,4
201810   ,ISL              ,45
201809   ,ITA              ,1307
201806   ,BWA              ,25
201712   ,MAR              ,386
201712   ,UZB              ,73
201910   ,GMB              ,12
201502   ,CIV              ,18
201809   ,CUB              ,335
201808   ,BMU              ,25
201602   ,BWA              ,10
201902   ,VEN              ,1606
201902   ,MLT              ,34
201911   ,YEM              ,150
201911   ,RWA              ,70
201907   ,TUR              ,1956
202006   ,ZMB              ,1
201601   ,CYM              ,8
201902   ,GAB              ,12
202002   ,GUY              ,32
202002   ,DEU              ,1492
202002   ,ZWE              ,51
202002   ,AUT              ,141
202002   ,SEA              ,67
202003   ,ERI              ,12
202003   ,LUX              ,50
201608   ,SLB              ,5
201809   ,CRB              ,5
201811   ,BEL              ,691
201811   ,AUT              ,351
201811   ,ZWE              ,150
201912   ,LBY              ,483
201812   ,BGD              ,230
201812   ,SOM              ,115
201507   ,AND              ,13
201502   ,VCT              ,9
201511   ,NRU              ,14
201909   ,KHM              ,51
201606   ,VCT              ,40
202006   ,VAT              ,16
201912   ,FJI              ,23
201911   ,BLZ              ,8
201901   ,GRC              ,795
201901   ,TUN              ,178
201903   ,TON              ,8
202002   ,GAB              ,6
201705   ,STP              ,1
201812   ,MUS              ,64
201812   ,BFA              ,21
201502   ,COM              ,5
202001   ,LAO              ,14
201804   ,SMR              ,2
201503   ,COK              ,3
201907   ,PLW              ,5
201907   ,SLE              ,9
201511   ,CAS              ,2
201506   ,ATG              ,4
201511   ,EAF              ,1
201512   ,SLB              ,4
202004   ,LKA              ,136
202004   ,ARG              ,260
202004   ,BDI              ,9
202004   ,BHS              ,16
201611   ,MUS              ,179
201611   ,MRT              ,64
201611   ,QAT              ,264
201707   ,AUS              ,2224
201607   ,IRN              ,1612
202005   ,BGD              ,174
202005   ,BGR              ,281
202005   ,JAM              ,64
202005   ,KGZ              ,65
201704   ,PRY              ,305
201704   ,EST              ,192
201604   ,GBR              ,3475
202003   ,LKA              ,158
202003   ,AZE              ,122
202003   ,COG              ,23
201903   ,PRK              ,539
201708   ,LUX              ,50
201608   ,GBR              ,3756
201708   ,CYM              ,8
201704   ,LIE              ,2
201706   ,GAB              ,28
201706   ,MEA              ,35
201701   ,SWE              ,539
201701   ,GBR              ,4649
201701   ,CRI              ,35
201610   ,MAR              ,564
201610   ,CAN              ,2503
201703   ,HND              ,261
201703   ,MCO              ,129
201610   ,SSD              ,165
201610   ,LIE              ,5
201510   ,AUS              ,3632
201609   ,GRC              ,1572
201608   ,FJI              ,50
201608   ,RWA              ,68
201608   ,KNA              ,12
201602   ,WST              ,564
201602   ,SSD              ,151
201609   ,MDG              ,29
201509   ,NOR              ,397
201509   ,KHM              ,103
201612   ,TWN              ,473
201612   ,GRC              ,1455
201612   ,LBN              ,510
201512   ,EUR              ,3561
201605   ,TUR              ,4892
201705   ,TTO              ,40
201705   ,AND              ,38
201601   ,LBY              ,552
201612   ,MWI              ,21
201605   ,ITA              ,2354
201704   ,CAS              ,5
201603   ,NOR              ,314
201602   ,PER              ,252
201711   ,SAU              ,2716
201711   ,TCD              ,88
201805   ,OMN              ,149
201710   ,NZL              ,421
201710   ,ALB              ,927
201710   ,SYC              ,18
201710   ,AGO              ,108
202006   ,PER              ,37
201504   ,AUS              ,3825
201601   ,BOL              ,249
201605   ,BOL              ,336
201605   ,MDV              ,862
201504   ,IRN              ,2556
201509   ,MAR              ,359
201605   ,NLD              ,628
201508   ,CHE              ,577
201503   ,TUR              ,2478
201602   ,VCT              ,34
201503   ,BGD              ,338
201506   ,NZL              ,461
201801   ,IND              ,1029
201801   ,AFG              ,1263
201801   ,TUN              ,477
201712   ,NER              ,73
201807   ,HUN              ,269
201802   ,COL              ,662
201509   ,ARM              ,336
201507   ,KHM              ,98
201602   ,SYC              ,10
201502   ,ZAF              ,81
201502   ,HRV              ,50
201512   ,MNG              ,40
201507   ,BEN              ,18
201503   ,BHS              ,55
201504   ,MLT              ,76
201908   ,AFR              ,564
201908   ,UKR              ,1733
201907   ,CHN              ,2082
201906   ,USA              ,15984
201906   ,BWA              ,48
201906   ,LKA              ,194
201803   ,QAT              ,388
201510   ,NER              ,36
201804   ,SAF              ,10
201710   ,ASA              ,13
201501   ,MLI              ,6
201810   ,CHL              ,345
201810   ,EUR              ,3044
201810   ,NRU              ,45
201810   ,BHS              ,39
201810   ,MOZ              ,60
201502   ,LKA              ,97
201511   ,SAS              ,48
201801   ,ABW              ,34
201903   ,HUN              ,231
201508   ,ERI              ,48
201810   ,MRT              ,30
201806   ,MLT              ,285
201712   ,ZAF              ,130
201910   ,MAR              ,103
201910   ,ARE              ,160
201809   ,MKD              ,764
201809   ,GIN              ,40
201808   ,IDN              ,890
201808   ,NER              ,52
201808   ,ISL              ,49
201605   ,TUV              ,1
201902   ,LUX              ,108
201904   ,GIN              ,25
201904   ,PGS              ,4
201904   ,NPL              ,108
201911   ,JAM              ,48
202006   ,MDG              ,2
202006   ,LKA              ,6
201505   ,WAF              ,16
201809   ,BRB              ,31
201908   ,DMA              ,13
201811   ,GHA              ,200
201811   ,GIN              ,45
201912   ,MDV              ,292
201912   ,BOL              ,348
201912   ,KAZ              ,133
201912   ,PGS              ,13
201511   ,BWA              ,17
201812   ,NLD              ,302
201812   ,POL              ,625
201812   ,MDA              ,110
201812   ,ZWE              ,79
201812   ,STP              ,1
201807   ,GNQ              ,13
201606   ,MUS              ,169
201606   ,BRN              ,27
201901   ,LBY              ,217
201901   ,MDA              ,74
201604   ,TMP              ,9
201501   ,NGA              ,5
201507   ,GNQ              ,9
201811   ,SUR              ,8
201803   ,SMR              ,4
201901   ,BTN              ,11
201712   ,LIE              ,2
201808   ,FSM              ,2
201710   ,FSM              ,1
201501   ,SYC              ,1
201504   ,GNB              ,2
201501   ,COD              ,1
201509   ,EAF              ,1
202003   ,ISR              ,699
202004   ,MWI              ,11
202003   ,ZAF              ,73
202004   ,TGO              ,5
201611   ,LTU              ,326
201706   ,GBR              ,5968
201707   ,ISR              ,2411
201707   ,LBN              ,561
201707   ,RUS              ,5298
201708   ,MEX              ,1284
201708   ,YEM              ,1340
201708   ,BHR              ,189
201708   ,NZL              ,380
201607   ,CAN              ,2028
201607   ,PAK              ,1014
202005   ,NZL              ,316
202005   ,CHE              ,288
202005   ,AZE              ,152
202005   ,EGY              ,319
202005   ,GHA              ,112
202005   ,GTM              ,87
201704   ,MAR              ,420
201704   ,BRB              ,25
201704   ,CIV              ,55
201703   ,USA              ,24809
202003   ,VEN              ,406
202003   ,CYM              ,5
202003   ,SYR              ,712
202003   ,TON              ,12
201706   ,KAZ              ,370
201706   ,SEN              ,109
201706   ,MYS              ,305
201706   ,ERI              ,64
201706   ,KNA              ,36
201702   ,ETH              ,107
201702   ,BRA              ,1193
201702   ,NIC              ,92
201702   ,CYP              ,321
201702   ,SWZ              ,10
201702   ,BMU              ,32
201702   ,KNA              ,18
201703   ,MHL              ,3
201610   ,EST              ,179
201610   ,MOZ              ,85
201610   ,GUY              ,44
201608   ,EST              ,138
201608   ,GUY              ,31
201608   ,MLT              ,33
201608   ,SSD              ,305
201608   ,SEN              ,82
201608   ,BEN              ,42
201704   ,SLB              ,5
201706   ,LAM              ,4
201702   ,ASA              ,11
201602   ,PAN              ,130
201603   ,ETH              ,198
201703   ,GNB              ,4
201603   ,OMN              ,119
201609   ,GHA              ,170
201609   ,SAU              ,1702
201609   ,MLI              ,225
201709   ,EGY              ,2451
201510   ,BEL              ,658
201509   ,CIV              ,69
201607   ,ARE              ,289
201612   ,PRT              ,361
201612   ,SRB              ,497
201705   ,QAT              ,474
201711   ,ARM              ,495
201709   ,GBR              ,4197
201709   ,COG              ,90
201709   ,PGS              ,14
201805   ,SEA              ,101
202006   ,MOZ              ,2
201709   ,ERI              ,26
201710   ,NPL              ,86
201710   ,TUN              ,419
201502   ,USA              ,7449
201503   ,IND              ,1327
201507   ,LUX              ,149
201505   ,IRQ              ,1398
201507   ,BRA              ,789
201506   ,UKR              ,2875
201605   ,CMR              ,104
201508   ,GHA              ,184
201503   ,PHL              ,325
201509   ,SDN              ,223
201701   ,TUV              ,1
202006   ,BFA              ,10
201807   ,CYP              ,214
201807   ,LAO              ,56
201802   ,CHE              ,677
201802   ,ARM              ,419
201507   ,MUS              ,55
201505   ,KAZ              ,186
201502   ,THA              ,111
201605   ,UZB              ,77
201503   ,GTM              ,116
201502   ,BGR              ,115
201509   ,KNA              ,14
201603   ,MDG              ,23
201509   ,TUV              ,12
201908   ,ALB              ,65
201808   ,SYR              ,1321
201908   ,KNA              ,15
201906   ,AUS              ,1006
201906   ,IRN              ,1989
201906   ,DJI              ,7
201806   ,SWE              ,369
201803   ,SRB              ,668
201602   ,BLZ              ,31
201510   ,BWA              ,16
201506   ,TKM              ,53
202001   ,AUT              ,122
202001   ,COG              ,21
202001   ,VEN              ,393
202001   ,ISL              ,19
201901   ,KOR              ,906
201803   ,GRD              ,12
201502   ,DZA              ,94
201810   ,RUS              ,4539
201809   ,USA              ,19044
201810   ,GRD              ,11
201810   ,WAF              ,19
201809   ,SYR              ,1611
201505   ,UGA              ,147
201510   ,VUT              ,15
201903   ,BLZ              ,21
201903   ,PSE              ,765
201903   ,CZE              ,137
201809   ,SSD              ,109
201809   ,VEN              ,524
201712   ,NGA              ,523
201712   ,MDV              ,832
201910   ,TJK              ,30
201809   ,SGP              ,201
201809   ,HND              ,93
201501   ,RWA              ,2
201808   ,RWA              ,55
201808   ,MNG              ,34
201808   ,WAF              ,18
201902   ,MMR              ,110
201902   ,SLE              ,20
201902   ,TWN              ,84
201904   ,SEA              ,62
201904   ,MWI              ,15
201904   ,MDG              ,17
201911   ,SLV              ,43
201911   ,MAR              ,99
201907   ,HRV              ,154
202006   ,BEL              ,39
201509   ,SMR              ,4
202002   ,LUX              ,25
202003   ,BHS              ,36
201608   ,PLW              ,8
201811   ,KNA              ,9
201811   ,RWA              ,52
201912   ,ETH              ,71
201912   ,LTU              ,87
201507   ,SYC              ,10
201502   ,SLB              ,4
201712   ,WSM              ,26
201909   ,POL              ,507
201909   ,GMB              ,14
201909   ,ATG              ,6
201606   ,KEN              ,451
201606   ,TWN              ,257
201808   ,WLF              ,1
201901   ,LUX              ,82
201901   ,BGD              ,215
202002   ,NER              ,29
201812   ,BWA              ,18
201607   ,BWA              ,17
201505   ,GAB              ,11
201909   ,BEN              ,11
201712   ,ABW              ,2
201712   ,ATG              ,11
201910   ,COK              ,2
201607   ,SHN              ,1
202004   ,KEN              ,136
202004   ,KHM              ,34
202003   ,MDV              ,365
201611   ,DMA              ,9
201511   ,IRQ              ,1207
201707   ,                 ,170495
201707   ,PAN              ,230
201708   ,CAN              ,1612
201708   ,ARM              ,292
201607   ,RUS              ,4269
201708   ,GTM              ,148
201708   ,PRT              ,293
202005   ,NPL              ,113
202005   ,KEN              ,112
202005   ,SLE              ,11
202005   ,AUT              ,181
201704   ,LBY              ,682
201604   ,FRA              ,2739
201604   ,PRT              ,374
202003   ,NER              ,20
201708   ,SDN              ,330
201608   ,DEU              ,2739
201705   ,TUR              ,3526
201706   ,YEM              ,1777
201606   ,ESP              ,2056
201701   ,AFG              ,865
201701   ,AFR              ,1357
201701   ,JPN              ,1347
201701   ,AUT              ,405
201702   ,UZB              ,78
201702   ,SVK              ,118
201703   ,MDV              ,919
201703   ,EUR              ,5687
201603   ,ARM              ,247
201603   ,ESP              ,1703
201610   ,HRV              ,262
201610   ,GAB              ,36
201508   ,SEA              ,258
201706   ,BTN              ,25
201602   ,ARG              ,683
201702   ,LIE              ,4
201511   ,CHE              ,524
201603   ,ZAF              ,200
201609   ,WST              ,228
201609   ,LKA              ,200
201609   ,VAT              ,280
201609   ,TKM              ,28
201510   ,SYR              ,3648
201510   ,FIN              ,365
201601   ,NIC              ,93
201608   ,NAM              ,24
201612   ,HND              ,205
201705   ,URY              ,382
201705   ,TGO              ,81
201705   ,MRT              ,69
201606   ,PHL              ,747
201511   ,IRL              ,512
201510   ,GAB              ,24
201510   ,CHE              ,538
201512   ,BLR              ,415
201705   ,AIA              ,4
201601   ,KHM              ,94
201512   ,MKD              ,358
201512   ,AUT              ,372
201607   ,MDA              ,241
201604   ,MDA              ,208
201711   ,JPN              ,1325
201709   ,UZB              ,75
201805   ,LTU              ,283
201805   ,THA              ,238
