MonthYear,Actor1CountryCode,EventsMentions35up
201807   ,ARE              ,44
201508   ,MDV              ,46
201606   ,KAZ              ,34
201606   ,CPV              ,1
201902   ,CYP              ,6
201901   ,                 ,10028
201511   ,CAN              ,201
201504   ,AUT              ,26
201503   ,CHN              ,249
201503   ,JOR              ,44
201904   ,SYR              ,82
201901   ,IRN              ,62
201901   ,PAK              ,30
201809   ,IRL              ,150
201511   ,CZE              ,37
201507   ,CYP              ,15
201503   ,HND              ,10
201602   ,PRT              ,21
201506   ,HUN              ,47
201509   ,BOL              ,18
201503   ,KWT              ,14
201601   ,LVA              ,11
201507   ,PHL              ,53
201806   ,WST              ,85
201806   ,HRV              ,31
201806   ,PER              ,20
201712   ,LBR              ,3
201512   ,SYC              ,2
201508   ,BEN              ,3
201903   ,PSE              ,105
201903   ,HTI              ,2
201903   ,HUN              ,18
201902   ,SGP              ,11
201810   ,JPN              ,135
201704   ,KNA              ,1
201906   ,BGD              ,7
201906   ,IND              ,37
201906   ,DOM              ,21
201808   ,BGR              ,61
201808   ,NPL              ,9
201810   ,AGO              ,2
201810   ,MDA              ,13
201908   ,ZWE              ,5
201909   ,LBN              ,15
201608   ,MRT              ,2
201512   ,LVA              ,1
201904   ,DOM              ,4
201602   ,NPL              ,18
201601   ,LKA              ,10
201905   ,BRN              ,3
201510   ,BFA              ,11
201709   ,BWA              ,2
201604   ,MRT              ,7
201511   ,NIC              ,18
202006   ,VEN              ,8
201610   ,SAF              ,1
201910   ,ISR              ,36
201910   ,NGA              ,20
201806   ,DMA              ,2
201503   ,NPL              ,3
201904   ,PAN              ,2
202002   ,NLD              ,18
202002   ,PHL              ,20
202002   ,MDV              ,32
202006   ,SEN              ,1
202001   ,SAU              ,33
202001   ,PAK              ,31
201504   ,FSM              ,4
201603   ,MWI              ,1
202003   ,ARG              ,7
202001   ,NER              ,3
201911   ,CAN              ,106
201911   ,CHL              ,23
202002   ,PAK              ,14
202001   ,LKA              ,3
201911   ,LUX              ,3
201911   ,BDI              ,2
202002   ,LBR              ,1
201804   ,WAF              ,1
201601   ,GRD              ,1
202004   ,ITA              ,104
202003   ,CHN              ,218
202004   ,LBN              ,8
201707   ,BRA              ,145
201707   ,KHM              ,15
201708   ,PER              ,70
201703   ,WST              ,84
201704   ,SEA              ,23
202003   ,EGY              ,40
201703   ,HKG              ,2
202005   ,TZA              ,3
201611   ,SSD              ,18
201611   ,CUB              ,243
201611   ,ERI              ,3
201702   ,KGZ              ,29
201701   ,CHN              ,352
201702   ,MLI              ,23
201604   ,CAN              ,264
201708   ,GUY              ,11
201608   ,BGD              ,89
201608   ,CHE              ,71
201608   ,ZAF              ,12
201706   ,RUS              ,800
201706   ,LCA              ,3
201510   ,GRC              ,148
201609   ,SOM              ,40
201711   ,POL              ,135
201709   ,YEM              ,130
201709   ,SOM              ,24
201707   ,TKM              ,5
201612   ,MAR              ,68
201612   ,TZA              ,12
201802   ,DEU              ,341
201701   ,TWN              ,118
201701   ,GIN              ,12
201803   ,COG              ,10
201803   ,MLI              ,10
201705   ,IND              ,88
201705   ,VNM              ,20
201802   ,BGD              ,55
201802   ,IDN              ,43
201804   ,ISR              ,255
201803   ,BHR              ,24
201706   ,GHA              ,6
201608   ,CIV              ,4
201608   ,TTO              ,4
201802   ,CMR              ,7
201802   ,GHA              ,4
201710   ,VNM              ,18
201805   ,GIN              ,4
201805   ,MCO              ,7
201711   ,CRI              ,1
201712   ,ETH              ,16
201712   ,SWE              ,66
201712   ,SDN              ,32
201607   ,TUN              ,43
201607   ,HUN              ,59
201608   ,COG              ,10
201608   ,UGA              ,27
201607   ,DOM              ,24
201605   ,DEU              ,496
201601   ,GTM              ,60
201507   ,SYR              ,235
201507   ,BGR              ,56
201508   ,MCO              ,20
201508   ,AGO              ,10
201506   ,PER              ,13
201710   ,NRU              ,1
201603   ,ZWE              ,7
201812   ,RUS              ,394
201812   ,MDV              ,53
201812   ,ISR              ,150
201812   ,GHA              ,3
201812   ,MLI              ,2
201710   ,LAM              ,4
201710   ,MYS              ,35
201811   ,CHL              ,12
201807   ,IRL              ,138
201506   ,MRT              ,8
201508   ,PSE              ,77
201801   ,GHA              ,4
201606   ,ARG              ,127
201902   ,THA              ,22
201902   ,MLI              ,12
201712   ,MNG              ,3
201606   ,CYM              ,4
201603   ,MDV              ,77
201809   ,PSE              ,55
201703   ,BMU              ,2
201507   ,COL              ,52
201502   ,KEN              ,10
201702   ,GRD              ,1
201904   ,MMR              ,9
201507   ,IRL              ,47
201503   ,SEN              ,14
201509   ,TUN              ,25
201603   ,BHS              ,1
201605   ,NER              ,15
201512   ,BFA              ,10
201903   ,CRI              ,2
201903   ,PER              ,28
201903   ,SEN              ,1
201903   ,VNM              ,18
201508   ,SSD              ,36
201601   ,BHR              ,47
201906   ,DNK              ,19
201806   ,THA              ,13
201808   ,BRA              ,71
201808   ,MDA              ,45
201908   ,NPL              ,7
201605   ,QAT              ,42
201906   ,ARE              ,23
201808   ,COG              ,9
201809   ,PAK              ,35
201510   ,OMN              ,4
201905   ,TCD              ,1
201808   ,RWA              ,1
201806   ,MUS              ,6
201901   ,BFA              ,5
201604   ,MDA              ,6
201603   ,GMB              ,5
201910   ,ZAF              ,16
201910   ,LVA              ,8
201910   ,EGY              ,34
201602   ,PGS              ,2
201509   ,GRD              ,2
201906   ,MNG              ,3
201903   ,RWA              ,2
201910   ,CYP              ,30
201912   ,NGA              ,20
201811   ,EST              ,7
202002   ,VNM              ,10
201512   ,SLV              ,1
202001   ,PSE              ,39
202001   ,LUX              ,3
202001   ,UKR              ,158
201904   ,SEN              ,3
201504   ,TTO              ,2
202003   ,HRV              ,3
202001   ,MMR              ,10
202001   ,CIV              ,1
201911   ,CHN              ,173
201911   ,UZB              ,5
202006   ,ECU              ,3
202001   ,TUN              ,11
201712   ,WAF              ,1
201904   ,SHN              ,1
202001   ,MRT              ,1
201904   ,SDN              ,70
201904   ,GBR              ,1021
202005   ,HUN              ,7
201905   ,IRQ              ,75
202005   ,MDV              ,16
201707   ,EGY              ,379
201708   ,USA              ,3433
201707   ,AGO              ,13
201704   ,NOR              ,46
202003   ,TUR              ,181
202003   ,BGD              ,7
201703   ,MDA              ,37
201703   ,BGD              ,45
201703   ,CZE              ,25
201703   ,BFA              ,5
202005   ,TTO              ,2
202005   ,MKD              ,2
201611   ,SRB              ,81
201611   ,AZE              ,38
201610   ,CHN              ,300
201702   ,AUT              ,53
201702   ,HUN              ,29
201905   ,PSE              ,58
201704   ,NIC              ,37
201704   ,HRV              ,25
201708   ,SLE              ,7
201608   ,GAB              ,9
201608   ,TUN              ,37
201706   ,LVA              ,45
201706   ,UKR              ,189
201706   ,ESP              ,267
201706   ,CAF              ,14
201706   ,ZWE              ,12
201702   ,HTI              ,34
201610   ,RWA              ,16
201609   ,GBR              ,603
201609   ,NER              ,31
201711   ,ESP              ,290
201709   ,BGD              ,104
201709   ,TCD              ,17
201702   ,LSO              ,6
201508   ,GBR              ,331
201610   ,MLT              ,3
201612   ,MUS              ,20
201601   ,BEL              ,77
201803   ,LBN              ,38
201803   ,ECU              ,78
201802   ,NLD              ,70
201804   ,CUB              ,49
201805   ,TUN              ,27
201706   ,SYC              ,4
201805   ,AUT              ,68
201801   ,MKD              ,241
201710   ,YEM              ,179
201710   ,KAZ              ,18
201603   ,PER              ,68
201712   ,MEX              ,117
201712   ,AZE              ,56
201607   ,BGD              ,179
201607   ,GRC              ,148
201507   ,NOR              ,42
201604   ,HND              ,73
201510   ,SEA              ,14
201506   ,MYS              ,70
201512   ,SAU              ,186
201506   ,BEL              ,139
201509   ,DZA              ,13
201507   ,IND              ,99
201506   ,PHL              ,59
201505   ,MEX              ,114
201812   ,IND              ,39
201805   ,VCT              ,1
201811   ,PER              ,22
201807   ,CAN              ,187
201807   ,IRN              ,166
201507   ,HND              ,11
201510   ,JPN              ,93
201605   ,KEN              ,88
201601   ,SOM              ,55
201606   ,HTI              ,21
201902   ,ESP              ,90
201902   ,EGY              ,63
201712   ,HTI              ,8
201608   ,GHA              ,8
201809   ,USA              ,3172
201809   ,SAU              ,58
201809   ,QAT              ,16
201809   ,OMN              ,9
201709   ,GEO              ,1
201602   ,PSE              ,55
201904   ,MRT              ,1
201811   ,BOL              ,11
201511   ,BEL              ,108
201907   ,TCD              ,3
201907   ,GTM              ,45
201907   ,SGP              ,8
201601   ,BLZ              ,14
201804   ,SLE              ,9
201807   ,COD              ,9
201807   ,MLI              ,24
201604   ,KNA              ,2
201510   ,ETH              ,16
201603   ,SDN              ,20
201806   ,SYR              ,175
201504   ,TCD              ,14
201512   ,KWT              ,21
201810   ,AUT              ,23
201810   ,ARM              ,28
201901   ,ATG              ,1
201511   ,GMB              ,6
201602   ,PNG              ,10
201906   ,TUR              ,166
201906   ,CHN              ,242
201902   ,ARG              ,10
201902   ,RWA              ,2
201805   ,HKG              ,1
201502   ,ARE              ,7
201504   ,BEN              ,3
201507   ,NER              ,2
201909   ,ZMB              ,2
201905   ,CHE              ,34
201512   ,SDN              ,42
201801   ,CYM              ,1
201808   ,GHA              ,13
201905   ,NMR              ,2
201511   ,LTU              ,8
201512   ,HTI              ,10
201603   ,SGP              ,14
201507   ,JAM              ,7
201810   ,PLW              ,1
201910   ,TUN              ,11
201902   ,URY              ,3
201501   ,MYS              ,1
202006   ,BGR              ,3
201509   ,LTU              ,8
201511   ,LVA              ,1
201808   ,LBR              ,1
201912   ,BEL              ,32
201911   ,COG              ,6
201504   ,BLZ              ,2
202003   ,SEA              ,2
202005   ,JAM              ,4
202005   ,TMP              ,1
201908   ,SGP              ,5
201504   ,NRU              ,2
201905   ,GRD              ,1
201510   ,MWI              ,1
201603   ,LSO              ,1
201710   ,ERI              ,1
201602   ,GIN              ,2
201505   ,NMR              ,1
201707   ,GBR              ,523
201704   ,CUB              ,109
201705   ,RUS              ,771
201702   ,MEX              ,359
201610   ,                 ,23679
201611   ,IRQ              ,296
201611   ,LUX              ,14
201701   ,BGD              ,79
201702   ,UKR              ,231
201702   ,LBY              ,100
201708   ,HKG              ,3
201608   ,BDI              ,13
201706   ,EST              ,24
201706   ,BGD              ,40
201706   ,WST              ,99
201706   ,PSE              ,62
201706   ,DOM              ,28
201610   ,COD              ,10
201610   ,TGO              ,27
201610   ,KHM              ,10
201703   ,KHM              ,24
201609   ,AUT              ,77
201609   ,EST              ,23
201609   ,IRL              ,36
201510   ,JOR              ,57
201709   ,LKA              ,12
201709   ,KEN              ,36
201707   ,ISL              ,10
201610   ,LSO              ,1
201612   ,IRN              ,335
201803   ,UKR              ,205
201701   ,BDI              ,19
201803   ,LBR              ,15
201711   ,PHL              ,42
201705   ,URY              ,139
201705   ,ISR              ,280
201705   ,SLV              ,27
201804   ,BRA              ,85
201804   ,CHN              ,266
201804   ,HRV              ,61
201805   ,SAU              ,71
201805   ,MDV              ,70
201704   ,MWI              ,1
201701   ,ATG              ,1
201801   ,AGO              ,4
201801   ,UKR              ,140
201801   ,PRY              ,11
201801   ,BGR              ,97
201711   ,SGP              ,11
201712   ,SAU              ,177
201712   ,CAF              ,10
201605   ,AFR              ,129
201705   ,NER              ,5
201711   ,BEN              ,1
201511   ,UKR              ,91
201512   ,NOR              ,28
201607   ,LTU              ,32
201607   ,WST              ,126
201504   ,CUB              ,109
201503   ,EUR              ,315
201506   ,AUT              ,60
201502   ,AUS              ,214
201804   ,NGA              ,17
201709   ,GHA              ,5
201804   ,GUY              ,2
201805   ,GRD              ,2
201811   ,HUN              ,65
201811   ,LBN              ,20
201807   ,SAU              ,75
201601   ,PRK              ,81
201606   ,ARM              ,126
201606   ,KGZ              ,11
201606   ,TGO              ,22
201606   ,URY              ,44
201902   ,ZAF              ,4
201705   ,PNG              ,7
201904   ,GRC              ,73
201904   ,NPL              ,7
201901   ,FRA              ,164
201601   ,AND              ,2
201809   ,CYP              ,32
201809   ,RUS              ,546
201809   ,MEX              ,93
201601   ,MCO              ,23
201511   ,LBN              ,52
201505   ,ARG              ,17
201604   ,LKA              ,10
201604   ,PGS              ,12
201510   ,VUT              ,2
201901   ,VUT              ,2
201901   ,LTU              ,11
201803   ,WSM              ,1
201810   ,BGD              ,17
201906   ,LBN              ,23
201906   ,SDN              ,75
201902   ,KGZ              ,1
201808   ,KOR              ,118
201808   ,ISR              ,138
201808   ,CYP              ,17
201908   ,USA              ,2052
201908   ,DNK              ,43
201605   ,AND              ,4
201502   ,TZA              ,4
201909   ,GBR              ,879
201510   ,BWA              ,1
201503   ,HKG              ,1
201505   ,AZE              ,14
201508   ,LBR              ,4
201812   ,HUN              ,19
201504   ,GRD              ,2
202006   ,AUS              ,26
201508   ,BDI              ,14
201809   ,ARM              ,9
201903   ,CYP              ,17
201501   ,IND              ,3
201505   ,JAM              ,10
201909   ,MLT              ,2
201504   ,ZWE              ,10
201802   ,MWI              ,7
201802   ,BRN              ,1
201907   ,TJK              ,3
201508   ,ALB              ,4
201707   ,VCT              ,1
201503   ,NRU              ,4
201910   ,SYR              ,282
201910   ,VNM              ,25
201806   ,BRB              ,3
201806   ,DJI              ,3
201901   ,PRY              ,1
201809   ,SUR              ,1
201901   ,SAF              ,1
201812   ,BDI              ,13
201812   ,KWT              ,12
201909   ,LTU              ,6
201905   ,TGO              ,1
201908   ,ARE              ,7
202002   ,IRN              ,112
202002   ,SYR              ,96
202002   ,THA              ,27
202002   ,JAM              ,9
201912   ,GMB              ,4
202001   ,IND              ,32
202001   ,JPN              ,70
202001   ,PRT              ,12
201907   ,ATG              ,1
201508   ,NAM              ,2
201911   ,KOR              ,66
201507   ,NAM              ,3
201912   ,MOZ              ,1
202003   ,ECU              ,7
201911   ,KAZ              ,14
201710   ,UZB              ,5
201907   ,GIN              ,2
202002   ,LCA              ,1
201909   ,SYC              ,1
201504   ,GNB              ,1
202001   ,ZMB              ,1
201808   ,LCA              ,1
201509   ,TKM              ,1
202004   ,ECU              ,11
202004   ,JOR              ,9
201905   ,SDN              ,35
201707   ,PAK              ,112
201707   ,AZE              ,60
201708   ,DEU              ,340
201704   ,CMR              ,10
201704   ,MCO              ,23
202003   ,BGR              ,59
201703   ,PRY              ,56
201703   ,ZAF              ,22
202005   ,MCO              ,1
201701   ,LBN              ,65
201702   ,ECU              ,45
201701   ,SYR              ,438
201704   ,TGO              ,18
201708   ,SYR              ,199
201706   ,DEU              ,553
201706   ,AUS              ,432
201610   ,GTM              ,62
201610   ,YEM              ,174
201610   ,SOM              ,75
201610   ,QAT              ,26
201609   ,MYS              ,32
201609   ,FIN              ,61
201609   ,BRN              ,1
201609   ,NPL              ,21
201702   ,TTO              ,3
201612   ,MKD              ,174
201612   ,BTN              ,1
201705   ,WST              ,108
201803   ,RUS              ,924
201701   ,CIV              ,11
201711   ,PNG              ,11
201705   ,LBY              ,115
201705   ,CUB              ,51
201705   ,SOM              ,48
201705   ,OMN              ,20
201802   ,SDN              ,31
201604   ,HRV              ,27
201803   ,MNG              ,2
201511   ,KOR              ,50
201602   ,SRB              ,32
201709   ,SEA              ,9
201608   ,BTN              ,3
201608   ,ARM              ,53
201801   ,AUT              ,45
201801   ,ARG              ,64
201801   ,BRN              ,1
201710   ,MWI              ,1
201710   ,UGA              ,17
201710   ,HND              ,3
201710   ,BGD              ,63
201805   ,JAM              ,6
201711   ,BHR              ,53
201712   ,USA              ,2764
201712   ,THA              ,14
201712   ,SVK              ,6
201803   ,SEN              ,11
201607   ,MNG              ,12
201604   ,RUS              ,392
201512   ,LBR              ,4
201511   ,ESP              ,121
201505   ,GBR              ,596
201801   ,UGA              ,20
201511   ,HND              ,16
201504   ,MAR              ,25
201812   ,MDG              ,1
201812   ,SOM              ,13
201811   ,LUX              ,20
201811   ,AGO              ,6
201508   ,ARG              ,18
201505   ,IRN              ,249
201604   ,SYC              ,1
201601   ,TUN              ,57
201602   ,CZE              ,73
201505   ,MMR              ,165
201801   ,KEN              ,26
201606   ,PHL              ,87
201902   ,SOM              ,7
201504   ,PSE              ,47
201605   ,VEN              ,167
201502   ,LBN              ,16
201904   ,PRK              ,62
201904   ,MOZ              ,8
201904   ,VEN              ,85
201503   ,ECU              ,26
201809   ,VEN              ,31
201809   ,ARE              ,23
201809   ,LTU              ,37
201605   ,LKA              ,21
201507   ,BHR              ,17
201602   ,PER              ,38
201605   ,MMR              ,15
201907   ,UKR              ,118
201907   ,MDV              ,35
201907   ,PER              ,15
201907   ,SAU              ,25
201508   ,POL              ,52
201601   ,AGO              ,2
201603   ,CZE              ,34
201503   ,AZE              ,5
201505   ,RWA              ,17
201506   ,CHL              ,13
201806   ,PRT              ,24
201806   ,NIC              ,34
201806   ,LVA              ,44
201903   ,RUS              ,303
201604   ,SSD              ,37
201810   ,BGR              ,76
201811   ,BMU              ,1
201906   ,POL              ,42
201906   ,NLD              ,40
201810   ,TJK              ,7
201908   ,ITA              ,128
201908   ,VNM              ,6
201605   ,TTO              ,7
201605   ,GRD              ,6
201605   ,HKG              ,3
201906   ,KIR              ,2
201909   ,SGP              ,16
201909   ,SRB              ,16
201501   ,AUS              ,3
201807   ,NMR              ,2
201604   ,TZA              ,4
201905   ,TUN              ,8
201901   ,KEN              ,33
201901   ,OMN              ,4
201808   ,HKG              ,5
201909   ,VNM              ,3
201706   ,GNQ              ,1
201809   ,MUS              ,6
201707   ,NAM              ,1
201505   ,BMU              ,2
201510   ,EST              ,7
201503   ,SUR              ,5
201910   ,VAT              ,21
201903   ,CYM              ,9
201909   ,SEN              ,4
201909   ,VAT              ,20
201912   ,BHS              ,1
201905   ,SAS              ,2
201606   ,GAB              ,1
201904   ,ZWE              ,3
201603   ,VCT              ,3
202001   ,CHN              ,321
202002   ,VEN              ,21
202002   ,WSM              ,1
201812   ,JAM              ,6
201912   ,EST              ,15
201812   ,UGA              ,2
201903   ,GIN              ,1
201502   ,TCD              ,5
201908   ,PAN              ,7
201607   ,BRB              ,1
202001   ,FIN              ,12
202001   ,NAM              ,1
201911   ,HUN              ,12
202003   ,RWA              ,3
201906   ,ZMB              ,2
201608   ,LSO              ,1
201907   ,PNG              ,1
201907   ,ARM              ,4
202002   ,BHS              ,3
201605   ,BWA              ,2
201808   ,SMR              ,1
201510   ,UZB              ,1
201510   ,LIE              ,1
202002   ,TKM              ,2
202004   ,VAT              ,13
202004   ,BGD              ,8
202005   ,FRA              ,84
202005   ,ITA              ,81
202005   ,PAK              ,19
201707   ,MYS              ,32
201708   ,NLD              ,136
201704   ,AZE              ,62
201704   ,MYS              ,18
202003   ,CAN              ,144
201703   ,ARM              ,110
201703   ,SEN              ,12
202005   ,MYS              ,5
201611   ,SDN              ,37
201611   ,TWN              ,31
201701   ,PRK              ,50
201701   ,MAR              ,62
201702   ,MDV              ,76
201704   ,MEA              ,8
201708   ,AZE              ,31
201608   ,SYR              ,478
201608   ,THA              ,69
201706   ,LBY              ,132
201706   ,BDI              ,3
201706   ,IND              ,75
201602   ,SDN              ,30
201702   ,PNG              ,5
201610   ,POL              ,128
201510   ,EUR              ,338
201610   ,IRN              ,231
201610   ,JOR              ,62
201610   ,KGZ              ,9
201610   ,UGA              ,13
201510   ,FRA              ,228
201610   ,ASA              ,4
201704   ,BRB              ,10
201609   ,EGY              ,157
201509   ,                 ,16453
201609   ,HND              ,53
201609   ,ZMB              ,6
201709   ,ITA              ,167
201709   ,IRL              ,59
201709   ,HTI              ,21
201709   ,SYR              ,217
201709   ,NGA              ,16
201607   ,LBY              ,85
201612   ,JOR              ,101
201612   ,CHL              ,58
201612   ,SYR              ,722
201612   ,MRT              ,11
201701   ,LCA              ,2
201705   ,LKA              ,24
201802   ,ARM              ,80
201804   ,ITA              ,106
201804   ,ARE              ,38
201804   ,SAU              ,140
201804   ,CYP              ,28
201805   ,BOL              ,25
201604   ,MKD              ,129
201604   ,PER              ,104
201803   ,HTI              ,7
201709   ,SLE              ,4
201802   ,ECU              ,55
201801   ,HTI              ,22
201610   ,SLE              ,4
201711   ,BDI              ,5
201711   ,FJI              ,9
201711   ,GHA              ,9
201712   ,KWT              ,64
201712   ,PAN              ,11
201607   ,PAN              ,47
201506   ,                 ,18376
201506   ,NZL              ,41
201604   ,AFR              ,107
201508   ,ZWE              ,42
201507   ,EST              ,10
201512   ,LBY              ,103
201503   ,SAU              ,130
201603   ,ESP              ,166
201804   ,BLR              ,20
201603   ,MUS              ,11
201812   ,VEN              ,17
201807   ,ECU              ,55
201501   ,MEX              ,2
201801   ,SOM              ,29
201701   ,WSM              ,3
201606   ,AUT              ,49
201606   ,SAF              ,1
201902   ,IND              ,34
201902   ,CAN              ,186
201902   ,POL              ,68
201902   ,NOR              ,22
201804   ,JAM              ,16
201504   ,ISR              ,128
201607   ,TJK              ,6
201904   ,BFA              ,3
201606   ,CIV              ,5
201503   ,MYS              ,43
201809   ,AUS              ,383
201809   ,HTI              ,2
201809   ,NIC              ,30
201601   ,PHL              ,48
201907   ,EUR              ,239
201907   ,ITA              ,108
201907   ,SSD              ,4
201907   ,PSE              ,21
201510   ,COD              ,4
201603   ,THA              ,22
201807   ,GIN              ,2
201504   ,BLR              ,19
201507   ,PAK              ,107
201806   ,POL              ,77
201806   ,KHM              ,34
201806   ,MLT              ,48
201903   ,ALB              ,17
201810   ,ARG              ,20
201810   ,BEL              ,74
201503   ,IRL              ,46
201906   ,EGY              ,48
201902   ,BEN              ,2
201808   ,QAT              ,29
201902   ,GHA              ,3
201508   ,GRD              ,2
201605   ,SSD              ,15
201810   ,HND              ,21
201908   ,                 ,9512
201807   ,LBY              ,37
201504   ,LKA              ,12
201502   ,SRB              ,3
201807   ,URY              ,8
201601   ,NMR              ,4
201801   ,MNG              ,5
201801   ,TKM              ,7
201908   ,LBR              ,5
201808   ,SEA              ,14
201808   ,UZB              ,17
201510   ,NIC              ,4
201502   ,RWA              ,1
201901   ,WAF              ,4
201901   ,NER              ,1
201810   ,ZWE              ,11
201512   ,SRB              ,16
201806   ,LTU              ,17
201511   ,TCD              ,5
201910   ,LBR              ,2
201810   ,ERI              ,11
201502   ,SSD              ,6
201901   ,HND              ,2
201712   ,MRT              ,4
201809   ,MEA              ,3
201604   ,BWA              ,2
202004   ,UZB              ,1
201808   ,AGO              ,4
201506   ,JAM              ,4
202002   ,VCT              ,1
202006   ,MDV              ,5
201909   ,ISL              ,1
201910   ,URY              ,1
202003   ,TWN              ,3
201904   ,SLE              ,3
202001   ,BLR              ,11
201911   ,THA              ,48
201911   ,HND              ,10
201904   ,COD              ,3
201502   ,GTM              ,3
202002   ,DZA              ,7
201909   ,NMR              ,1
201912   ,MYS              ,8
201507   ,BEN              ,1
201904   ,VCT              ,1
201909   ,SVK              ,4
201512   ,GAB              ,2
202004   ,PAK              ,43
202004   ,COG              ,1
202005   ,CUB              ,32
201704   ,YEM              ,432
201704   ,TZA              ,10
201704   ,MLI              ,17
201704   ,NGA              ,59
201611   ,IND              ,68
201611   ,TUN              ,57
201701   ,SDN              ,57
201702   ,COD              ,5
201708   ,KOR              ,136
201608   ,IDN              ,72
201706   ,KEN              ,18
201706   ,AGO              ,5
201604   ,PRK              ,92
201510   ,KOR              ,95
201609   ,TWN              ,30
201609   ,DNK              ,63
201708   ,HND              ,17
201711   ,AUS              ,148
201711   ,LVA              ,54
201707   ,GUY              ,2
201612   ,YEM              ,168
201512   ,RUS              ,380
201803   ,NGA              ,32
201708   ,BHS              ,3
201711   ,SYR              ,248
201711   ,GRC              ,161
201705   ,BLR              ,21
201605   ,JOR              ,90
201804   ,NIC              ,19
201804   ,LVA              ,34
201805   ,CZE              ,22
201601   ,FRA              ,287
201805   ,THA              ,25
201802   ,VAT              ,31
201801   ,CHE              ,154
201801   ,MEX              ,125
201801   ,MYS              ,33
201710   ,COL              ,47
201710   ,LBY              ,81
201805   ,LTU              ,29
201712   ,ECU              ,33
201711   ,PGS              ,1
201606   ,JOR              ,75
201607   ,MEX              ,222
201607   ,OMN              ,8
201604   ,BHS              ,8
201509   ,AFG              ,98
201503   ,CAN              ,219
201512   ,PAK              ,112
201506   ,SAU              ,115
201506   ,CHE              ,97
201507   ,PNG              ,11
201609   ,HKG              ,1
201710   ,CMR              ,17
201709   ,TJK              ,11
201812   ,BRA              ,42
201710   ,TKM              ,4
201811   ,NZL              ,37
201807   ,ARG              ,28
201807   ,ITA              ,215
201807   ,SVK              ,11
201806   ,USA              ,2960
201508   ,IRL              ,30
201503   ,PRK              ,26
201606   ,LBY              ,81
201606   ,CMR              ,13
201902   ,IRN              ,111
201902   ,BGD              ,27
201703   ,GRD              ,2
201712   ,UZB              ,2
201502   ,TWN              ,2
201607   ,ZMB              ,4
201904   ,LBY              ,57
201904   ,RUS              ,340
201901   ,SWE              ,42
201901   ,POL              ,74
201510   ,MCO              ,23
201509   ,YEM              ,79
201809   ,EUR              ,358
201809   ,SYR              ,225
201809   ,ESP              ,85
201511   ,ETH              ,21
201512   ,HND              ,13
201509   ,ISL              ,10
201509   ,MLI              ,10
201506   ,KOR              ,96
201506   ,EST              ,29
201503   ,ARM              ,25
201603   ,PGS              ,1
201802   ,MLT              ,12
201508   ,NER              ,4
201602   ,MMR              ,23
201605   ,BHR              ,22
201601   ,VAT              ,31
201903   ,PRY              ,3
201903   ,KHM              ,1
201803   ,MRT              ,3
201506   ,GUY              ,1
201808   ,ISL              ,12
201508   ,DOM              ,12
201509   ,UGA              ,20
201810   ,COG              ,11
201908   ,CAN              ,188
201908   ,TUR              ,151
201908   ,NOR              ,19
201908   ,SRB              ,15
201908   ,CZE              ,6
201605   ,JAM              ,12
201504   ,NAM              ,8
201707   ,ZMB              ,5
201507   ,CYM              ,4
201905   ,NLD              ,43
201905   ,VEN              ,90
201905   ,NIC              ,8
201506   ,SLB              ,2
201906   ,JAM              ,7
201801   ,WAF              ,1
201809   ,BHS              ,3
201512   ,DJI              ,8
201905   ,ARM              ,8
201507   ,CRI              ,4
201901   ,TTO              ,1
201505   ,LIE              ,2
201503   ,ALB              ,13
201504   ,OMN              ,4
201502   ,MDA              ,1
201903   ,MMR              ,6
201604   ,GNQ              ,4
201603   ,LAO              ,2
201901   ,NPL              ,6
201811   ,LCA              ,3
201508   ,MDG              ,6
201903   ,ZAF              ,8
201903   ,SEA              ,2
201506   ,ABW              ,1
202004   ,BWA              ,4
201910   ,KWT              ,3
201904   ,MUS              ,1
201904   ,URY              ,4
201810   ,KNA              ,3
202002   ,SDN              ,19
201907   ,LAO              ,1
201812   ,ARM              ,8
201811   ,CRI              ,3
201509   ,AGO              ,2
202001   ,LBN              ,43
201904   ,TTO              ,1
201910   ,CAF              ,1
201910   ,SEN              ,3
202001   ,ALB              ,5
201911   ,EUR              ,193
201911   ,GRC              ,59
202003   ,ZMB              ,3
202002   ,MWI              ,4
201808   ,SAM              ,1
201512   ,MHL              ,1
202002   ,ARM              ,5
201712   ,CIV              ,2
201603   ,TMP              ,4
201603   ,ASA              ,2
201912   ,UZB              ,1
201604   ,STP              ,1
201507   ,KIR              ,1
202004   ,PRT              ,25
202005   ,PSE              ,21
201707   ,NIC              ,18
201707   ,SRB              ,65
201707   ,NLD              ,28
201708   ,GBR              ,427
201707   ,HKG              ,2
201704   ,FRA              ,539
201704   ,IRL              ,25
202003   ,CHE              ,21
202003   ,BRA              ,33
202003   ,IND              ,16
201703   ,RUS              ,841
202005   ,IND              ,14
201611   ,CHL              ,91
201611   ,DEU              ,562
201611   ,ISR              ,202
201702   ,SSD              ,18
201701   ,POL              ,115
201701   ,ITA              ,233
201602   ,GBR              ,423
201708   ,CZE              ,19
201708   ,BFA              ,16
201706   ,GRC              ,229
201706   ,CHL              ,164
201706   ,MYS              ,24
201705   ,KOR              ,169
201702   ,BRN              ,2
201610   ,SSD              ,21
201609   ,AFR              ,116
201609   ,NIC              ,42
201509   ,ESP              ,170
201708   ,CMR              ,12
201609   ,KIR              ,7
