MonthYear,Actor1CountryCode,EventsMentions45up
201703   ,AZE              ,28
201703   ,IRL              ,55
201603   ,USA              ,1711
201610   ,MKD              ,86
201610   ,IRQ              ,261
201702   ,COG              ,5
201708   ,MCO              ,13
201706   ,SGP              ,12
201706   ,IRL              ,28
201704   ,GIN              ,3
201611   ,BHS              ,1
201703   ,MLT              ,5
201703   ,DJI              ,4
201609   ,PER              ,60
201609   ,TGO              ,11
201707   ,BWA              ,3
201707   ,COG              ,2
201509   ,TUR              ,148
201611   ,WAF              ,3
201612   ,BHS              ,5
201612   ,SDN              ,17
201612   ,LVA              ,9
201612   ,IND              ,28
201706   ,COK              ,1
201703   ,NZL              ,25
201702   ,GUY              ,4
201706   ,CMR              ,8
201705   ,MEA              ,1
201705   ,NIC              ,34
201707   ,UGA              ,4
201703   ,KNA              ,3
201612   ,TKM              ,2
201602   ,ITA              ,73
201710   ,GBR              ,450
201710   ,CHL              ,14
201710   ,IRN              ,127
201803   ,PER              ,57
201803   ,TUN              ,8
201801   ,HUN              ,40
201801   ,CUB              ,22
201801   ,TUR              ,212
201801   ,ARG              ,45
201711   ,SYR              ,139
201711   ,GRC              ,95
201711   ,CZE              ,12
201801   ,CHL              ,74
201801   ,QAT              ,45
201711   ,LUX              ,7
201803   ,PRT              ,28
201711   ,BRN              ,8
201601   ,CHE              ,66
201503   ,DZA              ,33
201604   ,CHN              ,145
201504   ,VNM              ,19
202006   ,CHN              ,30
202006   ,ISR              ,7
201601   ,NLD              ,26
201506   ,PSE              ,46
201511   ,ECU              ,11
201806   ,IDN              ,38
201605   ,CRI              ,7
201501   ,BFA              ,1
201602   ,JOR              ,19
201510   ,MYS              ,17
201712   ,MAR              ,45
201901   ,TUN              ,1
201901   ,CAN              ,102
201901   ,GRC              ,79
201603   ,MKD              ,60
201602   ,TWN              ,6
201504   ,BFA              ,1
201907   ,TUR              ,126
201807   ,IRN              ,97
201807   ,NOR              ,19
201505   ,FIN              ,15
201808   ,USA              ,2476
201912   ,LBY              ,25
201602   ,VNM              ,12
201507   ,TTO              ,2
201911   ,BLZ              ,1
201504   ,SSD              ,8
201811   ,BEL              ,72
201811   ,AUT              ,20
201502   ,NGA              ,7
201906   ,TUN              ,4
201906   ,KNA              ,2
201811   ,ZWE              ,17
201911   ,YEM              ,12
201510   ,BDI              ,4
201502   ,MDV              ,6
201904   ,NLD              ,21
201607   ,KEN              ,40
201607   ,MEX              ,126
201806   ,ZAF              ,4
201710   ,ZAF              ,15
201902   ,VEN              ,66
201807   ,ZWE              ,37
201812   ,BGD              ,6
201903   ,ZWE              ,11
202002   ,DEU              ,69
202002   ,ZWE              ,3
201810   ,AZE              ,21
201810   ,ISR              ,80
201810   ,ISL              ,4
202002   ,AUT              ,4
201606   ,ALB              ,85
201606   ,MAR              ,62
201503   ,PRK              ,8
201903   ,UZB              ,3
201802   ,SUR              ,1
201804   ,MEA              ,2
201603   ,GIN              ,3
201911   ,RWA              ,2
201606   ,CAF              ,10
202003   ,LUX              ,5
201808   ,BMU              ,1
201809   ,ITA              ,61
201809   ,CUB              ,7
201603   ,UZB              ,3
201512   ,NAM              ,3
201906   ,SAS              ,1
201812   ,MUS              ,2
201812   ,SOM              ,5
201604   ,AGO              ,2
201501   ,GRC              ,2
201510   ,KEN              ,11
202002   ,SEA              ,3
201807   ,SEA              ,3
201509   ,NRU              ,1
201710   ,CRI              ,1
201606   ,VCT              ,1
201804   ,MWI              ,1
201912   ,FJI              ,1
201507   ,MWI              ,1
201907   ,SLE              ,3
201908   ,AZE              ,2
201505   ,ASA              ,1
201903   ,TTO              ,1
201903   ,BRB              ,2
201806   ,BWA              ,1
201511   ,NRU              ,3
202004   ,EST              ,1
201905   ,AFG              ,46
202003   ,IRL              ,75
202003   ,AFR              ,36
201904   ,VNM              ,6
202005   ,COL              ,18
201905   ,GBR              ,590
201702   ,COL              ,148
201702   ,CHE              ,48
201702   ,USA              ,2041
201702   ,ARM              ,35
201707   ,LKA              ,8
201608   ,ARE              ,14
201608   ,SEA              ,16
201611   ,DEU              ,329
201611   ,SVK              ,13
201611   ,NER              ,6
201704   ,AFG              ,129
201704   ,SEA              ,14
201703   ,SLV              ,14
201610   ,RUS              ,463
201701   ,LBY              ,29
201708   ,KAZ              ,8
201706   ,MEX              ,151
201706   ,PAK              ,53
201708   ,WST              ,22
201703   ,TGO              ,13
201510   ,KOR              ,54
201609   ,LVA              ,16
201612   ,GIN              ,2
201612   ,KWT              ,18
201612   ,KEN              ,24
201701   ,ARE              ,39
201706   ,ZWE              ,6
201609   ,LIE              ,1
201705   ,CHL              ,79
201610   ,SAS              ,1
201704   ,MEA              ,2
201602   ,DEU              ,189
201509   ,CUB              ,83
201709   ,CHN              ,172
201709   ,GUY              ,8
201710   ,PER              ,26
201710   ,AZE              ,63
201710   ,RWA              ,6
201803   ,FRA              ,194
201703   ,LAO              ,1
201711   ,CUB              ,10
201802   ,CYP              ,30
201511   ,SRB              ,11
201801   ,VEN              ,251
201711   ,SLV              ,2
201711   ,QAT              ,14
201711   ,CMR              ,3
201711   ,IND              ,31
201805   ,AZE              ,15
201805   ,SWE              ,30
201711   ,URY              ,10
201712   ,KWT              ,35
201712   ,LVA              ,30
201502   ,AUS              ,113
201506   ,TWN              ,12
201512   ,WST              ,24
201504   ,COL              ,14
201505   ,IRL              ,86
201506   ,KOR              ,59
202006   ,SYR              ,2
201507   ,SAU              ,70
201506   ,MEX              ,60
201505   ,ALB              ,21
201506   ,JPN              ,107
201503   ,ITA              ,57
201601   ,CZE              ,25
201502   ,WSM              ,2
201509   ,DNK              ,30
201604   ,PRY              ,23
201511   ,NOR              ,13
202006   ,ESP              ,9
202006   ,IRL              ,8
201905   ,TUR              ,60
201905   ,JOR              ,17
201507   ,YEM              ,34
202001   ,AFR              ,30
202001   ,IDN              ,7
201907   ,BEL              ,31
201512   ,OMN              ,6
201510   ,SEN              ,3
201511   ,JPN              ,34
201507   ,ZAF              ,5
201711   ,PRY              ,1
201507   ,DJI              ,3
201602   ,DMA              ,1
201502   ,SAS              ,1
201712   ,TZA              ,18
201911   ,MMR              ,13
201910   ,MKD              ,55
201910   ,LUX              ,7
201811   ,AFR              ,37
201808   ,CAN              ,141
201808   ,WST              ,21
201811   ,TWN              ,8
201911   ,THA              ,23
201910   ,TKM              ,2
201601   ,ARM              ,4
201904   ,SDN              ,38
202003   ,DZA              ,2
202003   ,WST              ,11
201710   ,GNQ              ,1
201902   ,FRA              ,102
201902   ,DEU              ,74
201812   ,JPN              ,35
201903   ,POL              ,25
201807   ,ZMB              ,1
202002   ,ESP              ,37
202002   ,KEN              ,17
201810   ,IND              ,15
201809   ,DEU              ,128
201606   ,ETH              ,14
201512   ,CMR              ,7
201903   ,BEL              ,55
201606   ,NPL              ,6
202005   ,LKA              ,1
201809   ,TJK              ,1
201809   ,NAM              ,37
201502   ,VAT              ,6
201812   ,CRI              ,4
201904   ,IND              ,16
201508   ,CAF              ,4
201606   ,AND              ,2
201809   ,NER              ,9
201710   ,TZA              ,1
201502   ,HKG              ,2
201811   ,GMB              ,5
201912   ,DOM              ,1
201605   ,FJI              ,1
202003   ,MAR              ,5
201905   ,PRT              ,13
201505   ,TJK              ,2
202004   ,BEN              ,2
202004   ,LTU              ,3
202004   ,NOR              ,4
202005   ,IDN              ,5
202005   ,VNM              ,5
201702   ,SWE              ,64
201702   ,ALB              ,151
201702   ,GBR              ,346
201708   ,GBR              ,246
201708   ,DEU              ,187
201608   ,HUN              ,21
201608   ,KWT              ,18
201704   ,BRA              ,117
201704   ,GNQ              ,3
201703   ,YEM              ,140
201603   ,PAK              ,48
201610   ,UKR              ,66
201702   ,MLT              ,12
201701   ,SDN              ,28
201602   ,USA              ,1555
201602   ,SUR              ,2
201708   ,KNA              ,3
201708   ,TUR              ,142
201706   ,DEU              ,316
201706   ,MLI              ,23
201610   ,MDA              ,18
201706   ,LUX              ,13
201609   ,BLR              ,19
201611   ,FJI              ,4
201608   ,SGP              ,11
201705   ,VAT              ,73
201705   ,GTM              ,39
201605   ,JPN              ,124
201707   ,LCA              ,1
201602   ,SWE              ,37
201703   ,SUR              ,4
201512   ,GRC              ,58
201709   ,SAU              ,95
201709   ,UKR              ,139
201709   ,CRI              ,4
201710   ,UKR              ,104
201803   ,UKR              ,98
201803   ,ECU              ,53
201711   ,DOM              ,6
201711   ,BGD              ,46
201803   ,URY              ,16
201801   ,EST              ,23
201712   ,FIN              ,26
201804   ,CHN              ,127
201805   ,BGR              ,91
201802   ,VCT              ,2
201712   ,IND              ,36
201510   ,RUS              ,284
201802   ,BLZ              ,2
201804   ,LUX              ,5
201710   ,GHA              ,4
201712   ,MMR              ,34
201712   ,DNK              ,18
201508   ,WAF              ,10
201709   ,SWZ              ,1
201506   ,WST              ,39
201507   ,ETH              ,20
201604   ,MEX              ,137
201503   ,MMR              ,26
201608   ,DJI              ,2
201901   ,SWE              ,24
201509   ,DZA              ,9
201602   ,BHR              ,15
201907   ,EUR              ,155
201907   ,TCD              ,2
201505   ,LBY              ,30
201908   ,NZL              ,24
201502   ,IND              ,7
201504   ,VAT              ,24
201502   ,TGO              ,3
201712   ,BLZ              ,3
201510   ,SAS              ,7
201512   ,TUV              ,2
201911   ,KOR              ,35
201911   ,SOM              ,8
201810   ,NMR              ,2
201906   ,VNM              ,8
201808   ,AFR              ,49
201502   ,BEL              ,7
201603   ,NIC              ,14
201602   ,SEA              ,8
201512   ,GTM              ,5
201905   ,ABW              ,2
201811   ,CZE              ,20
201804   ,MDA              ,7
201510   ,EST              ,3
201607   ,FIN              ,16
201607   ,DOM              ,13
201806   ,HRV              ,17
201908   ,UZB              ,1
201903   ,SYR              ,62
201807   ,NAM              ,1
202002   ,MKD              ,3
201512   ,EST              ,8
201510   ,SOM              ,9
202002   ,BHR              ,6
201606   ,BLR              ,13
201505   ,URY              ,3
201607   ,TUN              ,18
202001   ,SRB              ,4
201802   ,TTO              ,1
201507   ,PNG              ,4
201904   ,BFA              ,1
202003   ,DNK              ,8
201603   ,ASA              ,2
201909   ,WAF              ,1
201808   ,ARE              ,10
201712   ,AND              ,2
201811   ,PGS              ,3
201809   ,LTU              ,21
201809   ,PAK              ,14
201906   ,BHR              ,5
201507   ,GUY              ,3
202003   ,CAF              ,1
201902   ,ZMB              ,3
201809   ,MAR              ,15
201605   ,ZAF              ,5
201910   ,SLE              ,1
201606   ,SLE              ,1
201504   ,ZWE              ,2
201512   ,CYM              ,1
201602   ,MUS              ,3
201908   ,BGD              ,1
201903   ,ZAF              ,5
201501   ,HUN              ,2
201904   ,ARM              ,2
201511   ,UZB              ,1
201806   ,PAN              ,11
201605   ,GHA              ,1
202002   ,NIC              ,1
201607   ,BTN              ,2
201911   ,BFA              ,1
201809   ,ZMB              ,1
201810   ,TMP              ,1
201808   ,SAS              ,1
202003   ,RUS              ,66
202003   ,NLD              ,11
202004   ,IND              ,5
202005   ,FRA              ,34
202005   ,BHR              ,1
202005   ,SRB              ,7
201702   ,AZE              ,37
201702   ,DNK              ,25
201707   ,ECU              ,27
201707   ,PRY              ,21
201707   ,SAS              ,1
201608   ,NOR              ,15
201608   ,KOR              ,58
201608   ,PRK              ,70
201611   ,CZE              ,40
201611   ,BGR              ,54
201610   ,CHN              ,162
201704   ,PNG              ,2
201704   ,POL              ,66
201704   ,AND              ,4
201704   ,IDN              ,34
201703   ,DEU              ,367
201701   ,IDN              ,35
201708   ,QAT              ,63
201708   ,HKG              ,3
201704   ,NER              ,5
201708   ,KHM              ,22
201609   ,ARM              ,34
201706   ,SUR              ,4
201609   ,CZE              ,37
201612   ,SWE              ,48
201612   ,NER              ,16
201612   ,PRY              ,19
201701   ,CZE              ,22
201706   ,SAS              ,1
201612   ,NPL              ,8
201701   ,PGS              ,1
201706   ,PNG              ,1
201512   ,SAU              ,97
201512   ,HKG              ,1
201603   ,CHN              ,112
201703   ,KAZ              ,11
201705   ,ISL              ,4
201604   ,MKD              ,77
201710   ,CHN              ,116
201711   ,ARG              ,31
201707   ,PLW              ,2
201802   ,IDN              ,19
201802   ,AFG              ,41
201801   ,BLR              ,13
201711   ,HRV              ,28
201711   ,CYP              ,34
201805   ,LBY              ,29
201805   ,PGS              ,1
201804   ,TUN              ,17
201712   ,BGR              ,41
201805   ,PHL              ,15
201711   ,EST              ,11
201511   ,NMR              ,13
201504   ,ISR              ,84
201601   ,ISL              ,6
202006   ,KEN              ,1
201506   ,SDN              ,29
201504   ,SEA              ,10
201508   ,KOR              ,43
201712   ,TWN              ,5
201901   ,ITA              ,63
201901   ,NOR              ,11
201508   ,MCO              ,13
201508   ,EGY              ,72
201506   ,YEM              ,80
201710   ,COK              ,1
201905   ,MLT              ,8
201710   ,SMR              ,2
201605   ,NPL              ,18
201907   ,YEM              ,1
201504   ,GUY              ,9
201603   ,BLZ              ,8
201509   ,RWA              ,6
201906   ,DEU              ,91
201711   ,NIC              ,3
201711   ,AND              ,2
201901   ,SAU              ,24
201901   ,NZL              ,9
201602   ,ZWE              ,7
201504   ,CZE              ,20
201605   ,IND              ,39
201605   ,NER              ,10
201911   ,POL              ,24
201911   ,HTI              ,3
201911   ,PSE              ,16
201910   ,GBR              ,573
201909   ,                 ,5415
201909   ,DEU              ,103
201909   ,ISR              ,55
201505   ,TCD              ,2
201601   ,QAT              ,16
201910   ,YEM              ,9
201910   ,NER              ,1
201904   ,LBY              ,30
201601   ,NOR              ,9
201607   ,SDN              ,35
201607   ,LBN              ,20
201903   ,NLD              ,33
201806   ,PHL              ,12
201806   ,SOM              ,15
201504   ,SLE              ,1
201512   ,CHL              ,7
201807   ,MDA              ,10
201509   ,NPL              ,9
202002   ,CZE              ,6
201510   ,QAT              ,11
201509   ,AZE              ,3
201903   ,BEN              ,1
201903   ,GMB              ,2
201903   ,CYM              ,3
201607   ,SAM              ,2
201808   ,COG              ,4
201802   ,MOZ              ,1
202003   ,SEN              ,2
201511   ,COG              ,3
201506   ,SEA              ,10
201805   ,BWA              ,1
201808   ,TTO              ,1
201906   ,MWI              ,1
201809   ,SMR              ,1
201902   ,LKA              ,6
201506   ,CAF              ,1
201605   ,TTO              ,6
202002   ,LAO              ,3
202001   ,MAR              ,1
201606   ,SYC              ,2
201811   ,ERI              ,8
201808   ,EST              ,1
201503   ,CHL              ,2
201503   ,VCT              ,2
201508   ,NER              ,1
201508   ,DJI              ,1
201905   ,CAF              ,4
202005   ,HUN              ,2
202005   ,JOR              ,5
201702   ,SLV              ,29
201702   ,POL              ,76
201702   ,IDN              ,22
201708   ,MKD              ,238
201608   ,MAR              ,43
201611   ,HTI              ,34
201611   ,DOM              ,15
201704   ,KHM              ,3
201704   ,JPN              ,116
201704   ,CRI              ,1
201703   ,ETH              ,15
201703   ,SYR              ,266
201610   ,MDV              ,35
201610   ,ASA              ,2
201610   ,TWN              ,14
201708   ,ABW              ,1
201708   ,SLE              ,5
201706   ,WST              ,63
201706   ,TWN              ,19
201706   ,IND              ,30
201604   ,GTM              ,71
201704   ,ERI              ,6
201510   ,GBR              ,263
201609   ,LTU              ,27
201609   ,KAZ              ,13
201609   ,NIC              ,32
201707   ,CHL              ,64
201706   ,KHM              ,21
201511   ,AUS              ,394
201612   ,NOR              ,32
201701   ,SEA              ,16
201705   ,KHM              ,16
201604   ,CAN              ,137
201610   ,LAO              ,1
201609   ,CAF              ,5
201709   ,SSD              ,8
201709   ,MWI              ,1
201710   ,CHE              ,42
201803   ,VEN              ,201
201801   ,SYR              ,147
201801   ,DEU              ,194
201801   ,PSE              ,71
201801   ,PAK              ,33
201712   ,DEU              ,203
201802   ,SDN              ,17
201712   ,ARE              ,20
201801   ,MUS              ,11
201712   ,VAT              ,19
201802   ,BHS              ,3
201710   ,SLE              ,2
201805   ,TGO              ,6
201712   ,IDN              ,24
201506   ,FRA              ,270
201504   ,KHM              ,18
201603   ,THA              ,7
201709   ,WAF              ,1
201602   ,CZE              ,50
201602   ,OMN              ,3
201511   ,THA              ,13
201801   ,ERI              ,3
201603   ,HUN              ,22
201604   ,OMN              ,6
201505   ,POL              ,54
201503   ,MYS              ,25
201503   ,DEU              ,161
201510   ,GTM              ,11
201508   ,PRY              ,15
201602   ,ALB              ,17
201712   ,LUX              ,10
201712   ,HUN              ,29
201901   ,LKA              ,5
201502   ,AFG              ,31
201508   ,MYS              ,40
201512   ,NZL              ,9
201506   ,NOR              ,12
201505   ,LVA              ,12
202001   ,UKR              ,87
201907   ,IND              ,24
201907   ,SGP              ,6
201907   ,QAT              ,8
201807   ,GTM              ,32
201807   ,FIN              ,43
201603   ,ECU              ,17
201912   ,TUR              ,122
201912   ,CHE              ,7
201510   ,NLD              ,31
201911   ,GRC              ,34
201911   ,MHL              ,1
201910   ,CYP              ,19
201910   ,KOR              ,38
201910   ,JAM              ,3
201906   ,ISR              ,50
201809   ,                 ,7918
201909   ,EGY              ,22
201811   ,MUS              ,4
201607   ,NGA              ,25
201909   ,CIV              ,1
201806   ,GRC              ,215
201902   ,DNK              ,10
201902   ,GTM              ,3
201807   ,AGO              ,5
201806   ,BOL              ,10
201908   ,ZWE              ,5
201812   ,RUS              ,219
201903   ,VEN              ,55
201712   ,SLV              ,1
201912   ,CUB              ,12
201601   ,SUR              ,4
201507   ,SLV              ,3
201807   ,LUX              ,8
202002   ,NOR              ,5
201606   ,LUX              ,23
201907   ,AZE              ,2
201903   ,NOR              ,19
201808   ,MYS              ,12
201808   ,GHA              ,4
201503   ,BOL              ,4
201810   ,UGA              ,8
201810   ,MUS              ,16
201902   ,SAU              ,20
201902   ,CIV              ,1
201809   ,KEN              ,15
201511   ,DZA              ,4
201907   ,LUX              ,5
201906   ,MCO              ,7
201808   ,TZA              ,5
201904   ,WAF              ,1
201502   ,GIN              ,2
201812   ,KHM              ,13
201904   ,KHM              ,1
201812   ,ISL              ,2
202006   ,GRC              ,1
201904   ,ZWE              ,2
201808   ,GRD              ,1
201509   ,BDI              ,3
201604   ,HKG              ,1
201805   ,ZMB              ,1
201903   ,HTI              ,1
201505   ,GUY              ,1
201503   ,NIC              ,1
201607   ,VCT              ,1
202004   ,SYR              ,14
202003   ,BRA              ,17
202005   ,YEM              ,12
201702   ,RWA              ,20
201702   ,EUR              ,360
201702   ,SYR              ,227
201608   ,TWN              ,24
201611   ,BGD              ,61
201612   ,USA              ,1872
201704   ,LVA              ,29
201610   ,BDI              ,18
201610   ,JOR              ,31
201610   ,FRA              ,224
201701   ,POL              ,64
201701   ,EGY              ,130
201708   ,ZWE              ,11
201706   ,VAT              ,60
201703   ,PSE              ,71
201610   ,AGO              ,5
201609   ,CAN              ,108
201612   ,BHR              ,17
201707   ,SEA              ,6
201608   ,AZE              ,15
201706   ,MNG              ,2
201512   ,CZE              ,26
201511   ,AUT              ,19
201707   ,CYM              ,1
201610   ,BRB              ,1
201611   ,GNB              ,1
201802   ,LVA              ,46
201703   ,TUV              ,2
201802   ,QAT              ,19
201804   ,FRA              ,218
201804   ,IDN              ,24
201802   ,TZA              ,5
201802   ,BLR              ,9
201712   ,COD              ,8
201712   ,HTI              ,6
201804   ,VNM              ,6
201805   ,CZE              ,15
201712   ,MUS              ,6
201605   ,EGY              ,185
201508   ,JPN              ,52
201504   ,CHN              ,113
201511   ,SYR              ,177
201507   ,VEN              ,73
202006   ,GBR              ,67
201508   ,AUT              ,31
201505   ,AFR              ,83
201806   ,COL              ,23
201511   ,POL              ,54
201506   ,AFG              ,91
201511   ,AFG              ,31
201712   ,EST              ,14
201712   ,TKM              ,3
201712   ,VNM              ,10
201502   ,NZL              ,11
201710   ,BRN              ,2
201710   ,SGP              ,6
201604   ,CHE              ,49
201604   ,NRU              ,6
201503   ,ARM              ,15
202001   ,ERI              ,2
201907   ,ALB              ,5
201807   ,BEL              ,94
201907   ,VNM              ,6
201511   ,GHA              ,5
201807   ,PAK              ,26
201908   ,BRA              ,47
201511   ,PRT              ,9
201601   ,BGR              ,40
201901   ,KWT              ,3
201901   ,NGA              ,7
201603   ,TWN              ,17
201507   ,PRT              ,9
201604   ,CMR              ,13
201911   ,MDA              ,9
201911   ,CZE              ,6
201911   ,DEU              ,103
201911   ,NIC              ,2
201602   ,BDI              ,19
201910   ,MDV              ,8
201811   ,LVA              ,10
201811   ,POL              ,62
201506   ,MDV              ,18
201906   ,CYP              ,14
201906   ,SGP              ,4
201909   ,QAT              ,7
201603   ,AND              ,2
201602   ,CYP              ,7
201811   ,CYP              ,21
201810   ,SAU              ,169
201910   ,ETH              ,12
201607   ,MDV              ,38
201607   ,BEN              ,3
202003   ,THA              ,13
202003   ,KGZ              ,3
202003   ,MDA              ,5
201807   ,KWT              ,3
201806   ,LSO              ,2
201605   ,PNG              ,10
201812   ,CHL              ,11
201903   ,WST              ,17
201903   ,DEU              ,113
201903   ,IDN              ,26
201807   ,BLZ              ,2
201807   ,CMR              ,13
201505   ,KNA              ,6
201810   ,MYS              ,12
202001   ,CUB              ,11
201807   ,BOL              ,3
202002   ,NPL              ,3
201903   ,NIC              ,3
201508   ,LTU              ,1
201906   ,DNK              ,12
201911   ,CMR              ,4
202003   ,NZL              ,16
202002   ,LCA              ,1
201508   ,LBR              ,3
201503   ,RWA              ,1
201907   ,GTM              ,15
201510   ,KAZ              ,3
201508   ,TWN              ,2
201510   ,BHS              ,4
201806   ,MYS              ,3
201904   ,SOM              ,1
201910   ,CAF              ,1
201910   ,CHL              ,9
201508   ,RWA              ,3
201912   ,EST              ,12
201912   ,SGP              ,2
201602   ,MHL              ,1
201506   ,CYM              ,1
202004   ,LVA              ,1
201809   ,JAM              ,1
202005   ,PAK              ,8
202005   ,NGA              ,5
202004   ,BLR              ,2
201702   ,SRB              ,40
201702   ,ZAF              ,7
201707   ,FIN              ,28
201707   ,FRA              ,204
201707   ,VAT              ,32
201611   ,POL              ,66
201604   ,                 ,12305
201603   ,EUR              ,260
201703   ,CYP              ,37
201610   ,NLD              ,44
201610   ,ESP              ,155
201510   ,SWE              ,63
201610   ,DNK              ,23
201701   ,KEN              ,17
201708   ,CYP              ,13
201706   ,TTO              ,2
201703   ,UGA              ,17
201609   ,DNK              ,33
201612   ,DZA              ,20
201612   ,DNK              ,42
201612   ,BEN              ,2
201601   ,MKD              ,39
201607   ,DEU              ,341
201510   ,VAT              ,21
201705   ,RWA              ,3
201603   ,BEL              ,157
201606   ,IRN              ,145
201709   ,MRT              ,4
201709   ,TJK              ,6
201710   ,ZWE              ,7
201710   ,ISR              ,86
201803   ,VAT              ,27
201803   ,SVK              ,95
201802   ,IRL              ,69
201802   ,VEN              ,117
201801   ,THA              ,11
201711   ,PGS              ,1
201711   ,BWA              ,4
201802   ,ERI              ,5
201802   ,LBY              ,26
201804   ,IRN              ,140
201805   ,                 ,8852
201804   ,CHE              ,16
201712   ,AFG              ,83
201504   ,CAN              ,156
201505   ,DEU              ,161
201605   ,AFG              ,129
201507   ,IRN              ,193
201511   ,AFR              ,49
201506   ,BRA              ,25
201605   ,BGR              ,80
201505   ,MAR              ,32
201805   ,AGO              ,4
201711   ,SGP              ,5
201505   ,AUT              ,23
201505   ,MCO              ,11
201511   ,TCD              ,5
201504   ,EUR              ,186
201503   ,TWN              ,5
201803   ,BHR              ,13
201901   ,EUR              ,127
201505   ,ARE              ,9
201511   ,MMR              ,51
202006   ,AUS              ,13
201502   ,MMR              ,2
201603   ,EGY              ,71
201509   ,TWN              ,5
201508   ,BFA              ,6
201507   ,BGD              ,16
202001   ,BRA              ,6
202001   ,JPN              ,35
201507   ,PHL              ,26
201807   ,POL              ,52
201508   ,EST              ,12
201511   ,AZE              ,2
201908   ,NGA              ,16
201507   ,PRY              ,32
201912   ,ITA              ,15
201711   ,CYM              ,3
201502   ,GHA              ,1
201605   ,MCO              ,12
201501   ,SWE              ,3
201811   ,TUN              ,5
201811   ,YEM              ,33
201906   ,TJK              ,5
201808   ,DEU              ,115
201808   ,LUX              ,8
201808   ,SDN              ,8
201909   ,LBN              ,9
202001   ,ECU              ,4
201509   ,ECU              ,10
201605   ,MEA              ,4
201607   ,LTU              ,13
201607   ,SSD              ,34
201902   ,IDN              ,7
201807   ,SYR              ,119
201710   ,BRB              ,4
201906   ,SYR              ,43
201903   ,GRC              ,45
202002   ,GRC              ,31
201805   ,CAF              ,3
202002   ,CHL              ,8
201606   ,BHR              ,32
201903   ,CUB              ,41
201911   ,LBR              ,1
201601   ,BDI              ,6
201602   ,SAS              ,1
201607   ,HTI              ,8
201809   ,MWI              ,4
201605   ,SEN              ,2
201511   ,MDA              ,6
201503   ,GUY              ,2
202002   ,TJK              ,1
201812   ,ERI              ,7
201807   ,URY              ,8
202006   ,MDA              ,3
201904   ,OMN              ,3
201512   ,LKA              ,1
201606   ,CIV              ,1
201606   ,WSM              ,1
201811   ,BWA              ,3
201601   ,NRU              ,2
201903   ,DJI              ,1
201508   ,BHS              ,1
201510   ,TMP              ,1
202003   ,SAS              ,1
201607   ,CIV              ,1
201509   ,PRY              ,1
201505   ,TMP              ,1
202003   ,USA              ,872
202003   ,PER              ,17
202005   ,KNA              ,1
201702   ,LAM              ,2
201707   ,EUR              ,332
201707   ,IRQ              ,141
201708   ,EUR              ,151
201707   ,DNK              ,13
201608   ,CMR              ,9
201608   ,CZE              ,27
201611   ,EGY              ,68
201704   ,ITA              ,174
201704   ,COG              ,4
201704   ,MEX              ,133
201704   ,QAT              ,17
201703   ,SWE              ,49
201510   ,IRN              ,134
201701   ,SVK              ,9
201708   ,BGR              ,52
201706   ,AUS              ,248
201708   ,MYS              ,6
201603   ,DNK              ,19
201610   ,GHA              ,8
201707   ,KEN              ,12
201706   ,JAM              ,15
201609   ,LBR              ,21
201612   ,ETH              ,3
201509   ,IRQ              ,57
201705   ,HUN              ,38
201705   ,GMB              ,4
201705   ,ZAF              ,9
201703   ,NER              ,14
201603   ,PSE              ,30
201603   ,ISR              ,75
201601   ,GRC              ,60
201702   ,PNG              ,3
201705   ,PNG              ,3
201603   ,KEN              ,18
201703   ,TTO              ,3
201601   ,UGA              ,24
201608   ,BFA              ,3
201709   ,VEN              ,193
201709   ,ISR              ,86
201709   ,KGZ              ,18
201710   ,USA              ,2029
201711   ,HUN              ,17
201802   ,RUS              ,334
201802   ,SVK              ,19
201802   ,URY              ,19
201801   ,ETH              ,66
201801   ,AUS              ,87
201711   ,THA              ,6
201804   ,MLI              ,4
201804   ,JPN              ,67
201601   ,SWE              ,45
201712   ,GRC              ,111
201804   ,ECU              ,9
201512   ,TUR              ,200
201601   ,WST              ,18
201505   ,MEX              ,75
201805   ,GIN              ,4
201602   ,ARE              ,14
201507   ,CHN              ,203
201604   ,AFR              ,53
201502   ,ISR              ,34
201602   ,SOM              ,19
201709   ,ZMB              ,1
201805   ,BTN              ,2
201502   ,IRQ              ,29
201510   ,BGR              ,42
201507   ,CZE              ,17
201502   ,SOM              ,9
201901   ,IRL              ,102
201507   ,PAK              ,57
201905   ,CHL              ,7
201511   ,LBN              ,22
201807   ,HRV              ,14
201807   ,UKR              ,82
201509   ,MYS              ,5
201908   ,EUR              ,96
201908   ,DNK              ,18
201808   ,CHN              ,127
201912   ,SOM              ,6
201901   ,JAM              ,1
201506   ,URY              ,5
201508   ,NZL              ,19
201910   ,SYR              ,159
201511   ,WAF              ,1
201906   ,ITA              ,50
201909   ,MKD              ,55
201909   ,MDA              ,6
201504   ,BGR              ,20
201905   ,THA              ,21
201508   ,MEA              ,3
201910   ,IND              ,8
202001   ,CHE              ,21
201804   ,HND              ,8
201904   ,MKD              ,38
201607   ,VAT              ,32
201509   ,QAT              ,8
201507   ,NIC              ,7
201902   ,YEM              ,23
201507   ,GTM              ,3
201908   ,BOL              ,2
201905   ,NIC              ,3
201903   ,RUS              ,177
201903   ,BLR              ,5
201603   ,CMR              ,3
201810   ,FRA              ,125
201810   ,YEM              ,22
