MonthYear,EventRootCode,f0_,f1_                   ,f2_
201510   ,03           ,29 ,-26.250758672498492   ,-0.90519857491374134
201906   ,19           ,13 ,-45.868959534308495   ,-3.5283815026391157
201603   ,09           ,4  ,2.3292697360634609    ,0.58231743401586511
201712   ,19           ,5  ,-3.9059376170599514   ,-0.78118752341199016
201912   ,14           ,1  ,-3.56798457087753     ,-3.56798457087753
201710   ,07           ,1  ,1.19521912350598      ,1.19521912350598
201509   ,04           ,62 ,-65.385242314687218   ,-1.0546006824949554
201712   ,01           ,25 ,7.2286479757797943    ,0.2891459190311918
201811   ,06           ,4  ,5.71396048537991      ,1.4284901213449774
201512   ,08           ,8  ,3.4373963418495403    ,0.42967454273119254
201602   ,08           ,5  ,-7.08972719522591     ,-1.417945439045182
201808   ,05           ,27 ,14.804517653164559    ,0.54831546863572445
201910   ,13           ,3  ,-12.469629691689009   ,-4.1565432305630035
201908   ,12           ,12 ,-25.1755040952918     ,-2.09795867460765
201703   ,10           ,1  ,-0.34965034965035     ,-0.34965034965035
201612   ,02           ,10 ,-15.653292514279238   ,-1.5653292514279238
201511   ,01           ,74 ,-305.0451271206781    ,-4.12223144757673
201804   ,19           ,10 ,-28.712858365040738   ,-2.8712858365040739
201901   ,04           ,82 ,-107.83683026085782   ,-1.3150832958641199
201502   ,01           ,3  ,-16.302765647743833   ,-5.43425521591461
201708   ,03           ,7  ,-11.692319173046021   ,-1.6703313104351456
201903   ,06           ,8  ,-1.87956398560193     ,-0.23494549820024124
201601   ,03           ,6  ,3.8843153440366418    ,0.64738589067277375
201910   ,03           ,19 ,-23.400625854129352   ,-1.2316118870594397
201905   ,04           ,39 ,-15.835940986717885   ,-0.40604976889020206
201808   ,07           ,2  ,3.2051282051282       ,1.6025641025641
201506   ,11           ,6  ,-10.638735799211361   ,-1.7731226332018932
201911   ,07           ,2  ,-2.5                  ,-1.25
201805   ,20           ,1  ,-10.0558659217877     ,-10.0558659217877
202002   ,18           ,4  ,5.24530487300407      ,1.3113262182510175
201609   ,01           ,22 ,-35.178738902525076   ,-1.5990335864784124
201711   ,05           ,24 ,12.845239138175337    ,0.53521829742397264
201711   ,01           ,41 ,-38.366343007548316   ,-0.93576446359873955
201504   ,19           ,41 ,-272.79840533626623   ,-6.6536196423479579
201505   ,11           ,4  ,-3.0620508148597789   ,-0.76551270371494473
201703   ,14           ,3  ,-14.995898933722769   ,-4.9986329779075893
201509   ,07           ,4  ,-10.39490445859872    ,-2.59872611464968
201505   ,12           ,2  ,-16.86746987951808    ,-8.43373493975904
201806   ,16           ,3  ,-19.275123558484349   ,-6.42504118616145
201811   ,13           ,4  ,-15.04989001880838    ,-3.762472504702095
201603   ,14           ,2  ,5.98184818481849      ,2.9909240924092448
201503   ,07           ,2  ,-12.12779710902363    ,-6.0638985545118151
201712   ,12           ,4  ,-12.153916456104508   ,-3.0384791140261269
201606   ,19           ,18 ,-41.291475577896634   ,-2.2939708654387014
201809   ,02           ,13 ,-22.784905879213262   ,-1.7526850676317893
201801   ,09           ,3  ,-6.45599728168536     ,-2.15199909389512
201510   ,11           ,17 ,-45.389775427157524   ,-2.6699867898327958
201510   ,18           ,3  ,-13.405901265183839   ,-4.46863375506128
201512   ,13           ,1  ,-8.6687306501548      ,-8.6687306501548
201808   ,04           ,45 ,3.3879111892420246    ,0.075286915316489386
201807   ,05           ,34 ,-60.23685126251938    ,-1.7716720959564523
201810   ,14           ,1  ,-0.60240963855422     ,-0.60240963855422
201502   ,03           ,4  ,-18.750637950392981   ,-4.6876594875982445
201904   ,05           ,27 ,-1.4311721517982079   ,-0.053006375992526111
201808   ,17           ,3  ,-9.7859327217125411   ,-3.26197757390418
201908   ,19           ,3  ,-0.21331609566903964  ,-0.071105365223013361
201901   ,14           ,3  ,-9.80707053518251     ,-3.2690235117275033
201607   ,17           ,16 ,-60.136205719045904   ,-3.7585128574403694
201912   ,06           ,2  ,-1.2539280360960903   ,-0.62696401804804514
201705   ,12           ,11 ,12.55986709696297     ,1.1418060997239061
201708   ,18           ,10 ,-60.907996108378491   ,-6.09079961083785
201502   ,08           ,14 ,-61.038613867535339   ,-4.3599009905382387
201602   ,02           ,10 ,-14.415545636674755   ,-1.4415545636674756
201511   ,08           ,28 ,-32.969715529309589   ,-1.1774898403324852
201802   ,17           ,6  ,-27.766902800120008   ,-4.6278171333533349
202003   ,01           ,8  ,-3.12817465953862     ,-0.39102183244232724
201908   ,05           ,31 ,-74.238196314555253   ,-2.3947805262759752
201901   ,06           ,13 ,-11.933260747453598   ,-0.91794313441950792
202002   ,01           ,45 ,-121.3739840349421    ,-2.6971996452209352
201605   ,17           ,10 ,-40.61053617584254    ,-4.0610536175842542
201705   ,06           ,5  ,0.34611210512420021   ,0.069222421024840219
201801   ,06           ,6  ,1.75033584106244      ,0.29172264017707322
201803   ,11           ,5  ,-7.6646706586826205   ,-1.5329341317365239
201903   ,02           ,15 ,-17.46292502171729    ,-1.1641950014478193
201508   ,05           ,16 ,-6.9567364094877568   ,-0.434796025592985
201510   ,02           ,20 ,-46.005556478299745   ,-2.3002778239149873
201903   ,19           ,8  ,-11.533406538818218   ,-1.4416758173522775
201911   ,02           ,20 ,-40.967412576981893   ,-2.0483706288490944
201906   ,06           ,1  ,-0.94043887147335     ,-0.94043887147335
201806   ,06           ,1  ,1.37672090112641      ,1.37672090112641
201910   ,02           ,12 ,-28.286411288157318   ,-2.3572009406797765
201710   ,18           ,2  ,-13.74045801526718    ,-6.87022900763359
201911   ,06           ,3  ,-11.858974358974349   ,-3.9529914529914496
201611   ,01           ,31 ,6.45370995273265      ,0.20818419202363397
201706   ,13           ,4  ,-10.470811963349259   ,-2.6177029908373148
201601   ,12           ,9  ,-38.755748212608516   ,-4.3061942458453908
201604   ,04           ,61 ,-5.7912197839039825   ,-0.094938029244327815
201601   ,05           ,11 ,-14.58026108059148    ,-1.325478280053771
201902   ,19           ,14 ,-12.150043326234481   ,-0.86786023758817721
201504   ,18           ,7  ,-57.009612048647867   ,-8.14423029266398
201802   ,18           ,1  ,-2.29276895943562     ,-2.29276895943562
201511   ,10           ,6  ,-39.205609704744944   ,-6.5342682841241579
201812   ,16           ,7  ,-17.07371806811155    ,-2.4391025811587927
201907   ,19           ,10 ,-17.063507605855929   ,-1.706350760585593
201606   ,09           ,9  ,-0.10482739384885176  ,-0.011647488205427881
201701   ,07           ,8  ,-18.345548442384871   ,-2.2931935552981089
201609   ,04           ,91 ,-26.87750520680364    ,-0.29535720007476551
201609   ,03           ,29 ,-20.241439617240815   ,-0.69798067645658
201804   ,05           ,13 ,-4.2266876495665562   ,-0.32512981919742778
201810   ,17           ,14 ,-16.317549411941506   ,-1.165539243710108
201607   ,01           ,77 ,-181.09208618455503   ,-2.3518452751240915
201911   ,09           ,4  ,-16.041759695431718   ,-4.01043992385793
201503   ,16           ,1  ,-5.23560209424084     ,-5.23560209424084
201909   ,01           ,23 ,-72.524936362081945   ,-3.1532581026992155
201508   ,17           ,1  ,-2.33853006681514     ,-2.33853006681514
202003   ,16           ,4  ,-0.6950477845352      ,-0.1737619461338
201611   ,02           ,14 ,-17.731658972256607   ,-1.2665470694469005
201707   ,09           ,3  ,0.57803468208092      ,0.19267822736030665
201705   ,11           ,64 ,-109.38601891430957   ,-1.7091565455360866
201601   ,01           ,16 ,-18.409501397096388   ,-1.1505938373185243
201512   ,11           ,9  ,-34.794298885164629   ,-3.8660332094627368
201804   ,13           ,4  ,-4.6497792988975792   ,-1.1624448247243948
201811   ,17           ,10 ,20.157196308923844    ,2.0157196308923844
201710   ,17           ,15 ,-31.984926033907012   ,-2.1323284022604669
201908   ,01           ,39 ,-94.797785218073642   ,-2.4307124414890673
201502   ,16           ,2  ,4.14155162356601      ,2.0707758117830051
201912   ,12           ,1  ,-2.75229357798166     ,-2.75229357798166
201806   ,11           ,7  ,-0.3366608165851801   ,-0.04809440236931195
201602   ,07           ,1  ,-2.35294117647059     ,-2.35294117647059
202002   ,07           ,6  ,0.36673519207536032   ,0.061122532012560016
202002   ,08           ,6  ,-8.05956301211127     ,-1.3432605020185451
201606   ,14           ,3  ,-11.496427070197569   ,-3.8321423567325232
201504   ,14           ,1  ,-5.7421451787649      ,-5.7421451787649
201809   ,16           ,2  ,-2.516549765231       ,-1.2582748826155
202004   ,03           ,4  ,-9.12294323426508     ,-2.28073580856627
202004   ,06           ,1  ,1.7687074829932       ,1.7687074829932
201610   ,18           ,1  ,-2.09205020920503     ,-2.09205020920503
201701   ,16           ,5  ,-9.6643150258360588   ,-1.9328630051672118
201703   ,06           ,3  ,1.35170745937695      ,0.45056915312564971
201709   ,05           ,25 ,-1.3734151973062172   ,-0.054936607892248912
201711   ,03           ,47 ,12.959425918545996    ,0.27573246635204252
201506   ,03           ,26 ,-10.057153638514352   ,-0.38681360148132127
201505   ,08           ,6  ,-12.043818757929191   ,-2.0073031263215322
201507   ,05           ,22 ,50.048460438380658    ,2.2749300199263933
201612   ,11           ,8  ,-10.014747629009136   ,-1.251843453626142
201607   ,08           ,10 ,-19.008411666374521   ,-1.9008411666374521
201603   ,19           ,3  ,-15.556383027921662   ,-5.18546100930722
201908   ,13           ,8  ,-31.40477317236088    ,-3.9255966465451104
201912   ,19           ,5  ,-14.7857699414502     ,-2.9571539882900404
201912   ,18           ,3  ,-9.90783410138249     ,-3.3026113671274961
201703   ,13           ,5  ,-22.378167641325511   ,-4.4756335282651021
201810   ,13           ,2  ,0.73260073260074      ,0.36630036630037
201703   ,03           ,18 ,-0.0050505218828611476,-0.00028058454904781715
201609   ,15           ,3  ,-15.916167664670642   ,-5.30538922155688
201704   ,16           ,3  ,-17.325475371687059   ,-5.7751584572290193
201512   ,19           ,4  ,-5.50407923572963     ,-1.3760198089324076
201503   ,09           ,5  ,3.7495884844310692    ,0.7499176968862139
201604   ,19           ,7  ,-19.417611104391092   ,-2.7739444434844414
202005   ,04           ,5  ,-6.9380530332626806   ,-1.387610606652536
201604   ,06           ,9  ,-2.71861271753814     ,-0.30206807972646005
201806   ,19           ,11 ,-0.03055902225742102  ,-0.0027780929324926484
201910   ,11           ,23 ,-81.0260240059318     ,-3.5228706089535562
201502   ,05           ,14 ,37.798546209761255    ,2.69989615784009
201808   ,02           ,11 ,-23.173612263975031   ,-2.10669202399773
201712   ,16           ,1  ,-4.33371958285052     ,-4.33371958285052
201808   ,01           ,6  ,-24.605559918621857   ,-4.1009266531036435
201502   ,17           ,1  ,-5.6140350877193      ,-5.6140350877193
201503   ,02           ,7  ,26.926045774766546    ,3.846577967823793
201710   ,05           ,29 ,20.304610004953492    ,0.70015896568805158
201803   ,16           ,1  ,-0.81521739130434     ,-0.81521739130434
201907   ,17           ,4  ,-14.43787386048221    ,-3.6094684651205524
201911   ,19           ,10 ,-14.85447570555289    ,-1.485447570555289
201910   ,05           ,11 ,-2.9557828227535543   ,-0.2687075293412321
201805   ,13           ,2  ,0.0                   ,0.0
201802   ,14           ,10 ,-35.063023992926773   ,-3.506302399292677
201906   ,08           ,1  ,-6.93069306930693     ,-6.93069306930693
201703   ,09           ,1  ,2.5706940874036       ,2.5706940874036
201605   ,19           ,6  ,-15.20603466657175    ,-2.5343391110952918
201711   ,12           ,4  ,-0.53817736682187611  ,-0.13454434170546903
201903   ,11           ,13 ,-59.429157987328459   ,-4.5714736913329581
201712   ,05           ,16 ,36.4049204892614      ,2.2753075305788384
201811   ,02           ,17 ,1.9741003670591688    ,0.11612355100348054
201503   ,11           ,9  ,-23.552185865578444   ,-2.6169095406198268
201901   ,19           ,5  ,-12.396679838355649   ,-2.47933596767113
201906   ,04           ,66 ,-26.3770305340408     ,-0.39965197778849704
201906   ,03           ,5  ,-1.7863470557582106   ,-0.35726941115164212
201806   ,07           ,1  ,-3.27868852459016     ,-3.27868852459016
201908   ,06           ,1  ,1.14213197969543      ,1.14213197969543
201608   ,06           ,12 ,5.0504568377590493    ,0.42087140314658744
201610   ,02           ,26 ,-25.814485493513118   ,-0.99286482667358156
201706   ,06           ,5  ,14.725130927475929    ,2.9450261854951858
201503   ,14           ,4  ,-5.52413273001508     ,-1.3810331825037698
201512   ,17           ,6  ,-22.796700833007581   ,-3.7994501388345965
201811   ,01           ,34 ,-18.200329156716844   ,-0.535303798726966
201605   ,01           ,16 ,-63.81877710152137    ,-3.9886735688450852
201903   ,17           ,5  ,-52.887509838193829   ,-10.577501967638765
201812   ,06           ,6  ,-13.210987030540979   ,-2.20183117175683
201607   ,16           ,5  ,-10.807676358522489   ,-2.1615352717044978
201910   ,17           ,5  ,-59.800493887749319   ,-11.960098777549863
202001   ,12           ,17 ,-80.48020312082943    ,-4.7341295953429068
201906   ,17           ,3  ,-1.0472828119725981   ,-0.34909427065753262
202002   ,02           ,27 ,26.499746396748385    ,0.98147208876845837
201905   ,08           ,7  ,2.15687110995092      ,0.30812444427870256
202004   ,13           ,1  ,-1.78571428571428     ,-1.78571428571428
202003   ,06           ,1  ,0.61349693251534      ,0.61349693251534
201609   ,17           ,5  ,-19.031558684036252   ,-3.8063117368072503
201704   ,14           ,4  ,-10.3253798487221     ,-2.5813449621805251
201608   ,17           ,13 ,-65.072582016038112   ,-5.0055832320029312
201608   ,10           ,2  ,-10.77654516640254    ,-5.38827258320127
201604   ,03           ,14 ,-0.43699189044929976  ,-0.031213706460664306
201901   ,05           ,45 ,9.36797769148721      ,0.20817728203304914
201510   ,10           ,4  ,-5.46398749287992     ,-1.36599687321998
202005   ,07           ,2  ,-2.80898876404496     ,-1.40449438202248
201812   ,08           ,22 ,-54.010754799291263   ,-2.4550343090586932
201911   ,01           ,24 ,-8.3120612561382      ,-0.346335885672425
202002   ,11           ,32 ,-79.686021889550247   ,-2.4901881840484457
202003   ,19           ,10 ,-8.28118494840581     ,-0.828118494840581
201905   ,18           ,4  ,-24.043715846994559   ,-6.01092896174864
201611   ,03           ,26 ,-34.79709346592233    ,-1.3383497486893206
201509   ,05           ,34 ,-78.513231391755355   ,-2.3092126879928037
201805   ,04           ,59 ,7.0526239113562639    ,0.11953599849756391
201710   ,11           ,16 ,-33.220528624233985   ,-2.0762830390146232
201809   ,05           ,15 ,-12.365155342548707   ,-0.82434368950324721
201511   ,02           ,29 ,-113.76686025500082   ,-3.9229951812069239
201504   ,05           ,28 ,11.59392315623187     ,0.41406868415113829
201505   ,19           ,11 ,-26.428443159487546   ,-2.4025857417715946
201811   ,19           ,4  ,11.743940763700541    ,2.9359851909251349
202005   ,09           ,2  ,-4.96150556030796     ,-2.48075278015398
201909   ,15           ,2  ,-7.90322580645162     ,-3.95161290322581
201911   ,12           ,8  ,-12.127109216874182   ,-1.5158886521092727
201803   ,03           ,46 ,-65.0262831350559     ,-1.4136148507620854
201711   ,14           ,10 ,-3.0957282717308505   ,-0.3095728271730851
201604   ,01           ,24 ,37.855507386385725    ,1.5773128077660727
201511   ,18           ,4  ,-7.33770101250746     ,-1.834425253126865
202005   ,17           ,2  ,-15.151515151515159   ,-7.57575757575758
201601   ,11           ,2  ,1.36363636363636      ,0.68181818181818
201908   ,08           ,12 ,-53.564255772519715   ,-4.463687981043309
201905   ,02           ,11 ,-1.48056236396586     ,-0.13459657854235096
201905   ,01           ,20 ,-16.743784248644651   ,-0.83718921243223254
201808   ,12           ,2  ,-0.82644628099172     ,-0.41322314049586
201703   ,08           ,20 ,-99.276906292035477   ,-4.9638453146017749
201803   ,08           ,5  ,-15.2056928388744     ,-3.0411385677748797
201506   ,02           ,4  ,-1.5768281185920809   ,-0.39420702964802024
201804   ,03           ,29 ,-96.374380421733989   ,-3.3232544973011731
201904   ,03           ,39 ,-3.4184093060295204   ,-0.087651520667423752
201902   ,13           ,7  ,-13.522797001084641   ,-1.9318281430120914
201603   ,08           ,2  ,6.3458010757702947    ,3.1729005378851474
201910   ,04           ,115,-205.89790189985797   ,-1.7904165382596346
201607   ,07           ,4  ,-9.5079011560080691   ,-2.3769752890020173
201908   ,04           ,107,-77.525552879252558   ,-0.72453787737619224
201810   ,07           ,3  ,4.54545454545453      ,1.51515151515151
201911   ,16           ,1  ,-7.72357723577236     ,-7.72357723577236
202001   ,18           ,4  ,-18.608906596728389   ,-4.6522266491820972
201610   ,01           ,58 ,-86.37388539236558    ,-1.4892049205580264
201612   ,05           ,22 ,-24.45028591237616    ,-1.1113766323807348
201805   ,19           ,6  ,-13.101232319409331   ,-2.1835387199015552
201702   ,08           ,11 ,-27.15207933826246    ,-2.4683708489329508
201602   ,19           ,13 ,-48.98171174274907    ,-3.7678239802114675
201604   ,17           ,5  ,-28.986455044810153   ,-5.79729100896203
201901   ,03           ,32 ,0.49991453783688122   ,0.015622329307402538
201810   ,18           ,4  ,-9.6691851833293612   ,-2.41729629583234
201607   ,18           ,6  ,-25.617521948449969   ,-4.2695869914083282
201911   ,03           ,4  ,3.22820676333357      ,0.80705169083339234
201901   ,18           ,3  ,1.20240480961923      ,0.40080160320641
201804   ,08           ,2  ,2.73224043715848      ,1.36612021857924
202003   ,03           ,2  ,1.95878841233597      ,0.979394206167985
201611   ,05           ,36 ,25.845561975338534    ,0.71793227709273677
201608   ,05           ,41 ,-58.010841190275556   ,-1.414898565616477
201706   ,11           ,20 ,-66.93435559196304    ,-3.3467177795981513
201611   ,09           ,3  ,-2.00860698937406     ,-0.66953566312468671
201610   ,13           ,7  ,-5.19315795922731     ,-0.74187970846104434
201803   ,04           ,86 ,-76.57120062571515    ,-0.89036279797343176
201502   ,11           ,21 ,-139.09326828588951   ,-6.6234889659947385
201801   ,19           ,3  ,-4.30238964051118     ,-1.4341298801703934
201812   ,17           ,12 ,33.896456436254638    ,2.8247047030212205
201911   ,08           ,11 ,-3.3368779437756784   ,-0.30335254034324355
201507   ,07           ,4  ,-18.589981447124302   ,-4.6474953617810755
201611   ,14           ,1  ,-5.6980056980057      ,-5.6980056980057
201802   ,15           ,2  ,-3.87323943661972     ,-1.93661971830986
202004   ,11           ,3  ,5.0569342206388       ,1.6856447402129333
201702   ,05           ,55 ,5.1930286912418664    ,0.094418703477124818
201703   ,07           ,3  ,-7.5313084678975493   ,-2.51043615596585
201511   ,03           ,43 ,-113.31150101476912   ,-2.63515118638998
201511   ,04           ,121,-205.25043156362528   ,-1.6962845583770689
201812   ,14           ,14 ,2.7923033651761089    ,0.1994502403697222
201807   ,06           ,11 ,-13.276591351523567   ,-1.2069628501385061
201904   ,08           ,22 ,-5.4049269394339614   ,-0.24567849724699825
201812   ,13           ,16 ,-28.657608890980381   ,-1.7911005556862738
201908   ,10           ,1  ,-1.76522506619593     ,-1.76522506619593
201606   ,12           ,7  ,-5.8998115921754106   ,-0.84283022745363012
201804   ,11           ,4  ,-40.265104216693992   ,-10.066276054173498
201704   ,05           ,34 ,-22.913094593843805   ,-0.67391454687775887
201612   ,04           ,42 ,-40.021969779595878   ,-0.95290404237133008
201511   ,19           ,28 ,-151.0214311756198    ,-5.3936225419864234
201509   ,01           ,26 ,-72.000058978629127   ,-2.769233037639582
201506   ,19           ,6  ,-34.755623721881385   ,-5.7926039536468963
201902   ,01           ,42 ,-129.03089675911315   ,-3.0721642085503125
201802   ,19           ,2  ,-4.80506822612086     ,-2.40253411306043
201604   ,11           ,11 ,-20.041879503608051   ,-1.82198904578255
201603   ,07           ,1  ,-1.82926829268293     ,-1.82926829268293
201608   ,15           ,3  ,-10.244845360824749   ,-3.41494845360825
201710   ,16           ,1  ,-5.46075085324232     ,-5.46075085324232
201710   ,08           ,10 ,-16.047824770976781   ,-1.6047824770976784
201608   ,02           ,19 ,-59.998852861842622   ,-3.1578343611496118
201609   ,05           ,44 ,-14.359699358765068   ,-0.32635680360829705
201512   ,02           ,19 ,4.94700942347762      ,0.26036891702513787
201603   ,12           ,2  ,-3.33919156414762     ,-1.66959578207381
201709   ,02           ,16 ,-1.0639893914939806   ,-0.066499336968373735
201503   ,17           ,35 ,-120.65754711120348   ,-3.4473584888915285
201712   ,06           ,13 ,-6.3195349778834009   ,-0.4861180752218
201705   ,17           ,10 ,-9.879941599902228    ,-0.98799415999022289
201604   ,02           ,12 ,-33.711311414024145   ,-2.8092759511686793
201902   ,08           ,9  ,-17.371959867466561   ,-1.9302177630518402
201502   ,09           ,17 ,-109.31590481074079   ,-6.4303473418082806
201910   ,12           ,2  ,-4.84728479895737     ,-2.4236423994786849
201912   ,17           ,5  ,-12.7031496228437     ,-2.54062992456874
201807   ,12           ,10 ,-22.973131876240419   ,-2.2973131876240425
201907   ,07           ,5  ,21.3261622679033      ,4.26523245358066
201809   ,07           ,7  ,13.877085929097078    ,1.9824408470138688
201805   ,01           ,12 ,-5.9360289299411892   ,-0.49466907749509914
201712   ,07           ,9  ,2.0703515074102596    ,0.23003905637891775
201811   ,05           ,44 ,12.476724225100519    ,0.28356191420682986
202001   ,19           ,6  ,-1.858221048333591    ,-0.30970350805559849
201908   ,11           ,4  ,-5.3500311859532506   ,-1.3375077964883124
201911   ,04           ,39 ,-42.487630158595422   ,-1.0894264143229595
201809   ,14           ,4  ,-26.461769115442266   ,-6.6154422788605673
201707   ,11           ,32 ,-96.6426882794766     ,-3.0200840087336438
201702   ,09           ,3  ,-6.6679510821200134   ,-2.2226503607066714
201508   ,01           ,10 ,-9.06631692765711     ,-0.906631692765711
201504   ,11           ,13 ,-56.080779570417704   ,-4.313906120801362
201807   ,07           ,20 ,-53.116930593752      ,-2.6558465296876
201705   ,07           ,5  ,10.606333495985719    ,2.1212666991971441
201503   ,18           ,5  ,-35.144473464384262   ,-7.0288946928768521
201910   ,01           ,24 ,-12.074346703628962   ,-0.50309777931787347
201910   ,06           ,1  ,5.23690773067332      ,5.23690773067332
201902   ,17           ,5  ,-24.416291748260328   ,-4.8832583496520652
201807   ,17           ,14 ,-68.586484354062875   ,-4.8990345967187769
201504   ,15           ,2  ,-11.67192429022082    ,-5.83596214511041
201905   ,19           ,7  ,-4.1831666525113107   ,-0.59759523607304421
201707   ,14           ,9  ,-4.60512083762829     ,-0.51168009306980977
201906   ,11           ,3  ,-2.19674926981578     ,-0.73224975660525993
201909   ,17           ,13 ,2.4517988653676914    ,0.18859991272059162
202001   ,07           ,5  ,-9.3458384325325312   ,-1.8691676865065063
202001   ,09           ,2  ,-5.2478134110787      ,-2.62390670553935
202002   ,14           ,1  ,-2.16010165184244     ,-2.16010165184244
201702   ,07           ,9  ,1.4277726067392673    ,0.15864140074880739
201706   ,19           ,10 ,-47.29300869518147    ,-4.7293008695181467
201701   ,05           ,53 ,-18.705974033737022   ,-0.352942906296925
201801   ,02           ,10 ,-7.56240995349753     ,-0.75624099534975264
201709   ,03           ,23 ,-26.012395054031959   ,-1.1309736980013894
201803   ,19           ,9  ,-59.349760131761734   ,-6.59441779241797
201605   ,11           ,11 ,7.3518776353732092    ,0.66835251230665527
201601   ,19           ,3  ,-13.77148442155953    ,-4.59049480718651
201802   ,16           ,4  ,-17.412182439049388   ,-4.3530456097623471
201603   ,02           ,7  ,-25.044490454617371   ,-3.5777843506596243
201504   ,10           ,7  ,-16.883871753649611   ,-2.4119816790928015
201903   ,09           ,1  ,1.05633802816901      ,1.05633802816901
201702   ,11           ,13 ,-37.095545718715165   ,-2.8535035168242429
201610   ,07           ,9  ,-13.10149357214164    ,-1.4557215080157375
201509   ,19           ,25 ,-129.0134514518941    ,-5.1605380580757627
201603   ,06           ,3  ,1.84994861253852      ,0.61664953751284
201605   ,06           ,8  ,-0.53045447438704008  ,-0.066306809298380065
201703   ,16           ,3  ,-8.9927029263522      ,-2.9975676421174002
201711   ,11           ,28 ,-80.624903643830976   ,-2.8794608444225345
201506   ,07           ,16 ,7.7312241662909491    ,0.48320151039318426
201712   ,02           ,10 ,11.341803115126478    ,1.1341803115126481
201804   ,17           ,4  ,-14.724290711431818   ,-3.681072677857955
201804   ,12           ,5  ,-4.5598337835392506   ,-0.91196675670785
201507   ,17           ,6  ,9.1583580180953       ,1.5263930030158832
201510   ,12           ,7  ,-14.64642348018945    ,-2.0923462114556357
201810   ,03           ,40 ,-119.30314813917683   ,-2.9825787034794207
201903   ,12           ,3  ,-0.30562347188265     ,-0.10187449062755
201711   ,16           ,1  ,-1.45348837209303     ,-1.45348837209303
201512   ,07           ,2  ,2.68817204301076      ,1.34408602150538
201712   ,10           ,3  ,-3.57224615512684     ,-1.1907487183756134
201605   ,14           ,2  ,-11.985347985347991   ,-5.9926739926739954
201905   ,06           ,2  ,7.60233918128654      ,3.80116959064327
201709   ,19           ,34 ,-50.273787306905973   ,-1.478640803144293
201612   ,06           ,13 ,-39.476619495662575   ,-3.03666303812789
201504   ,03           ,17 ,-32.44434645415987    ,-1.9084909678917574
201812   ,07           ,11 ,5.53806345062514      ,0.50346031369319444
201908   ,02           ,8  ,-16.766385980092739   ,-2.0957982475115924
201505   ,07           ,2  ,5.95613329565464      ,2.97806664782732
202001   ,08           ,3  ,-7.8097570932843405   ,-2.6032523644281134
201606   ,15           ,3  ,-12.280701754385969   ,-4.09356725146199
201808   ,08           ,1  ,-0.43149946062568     ,-0.43149946062568
201803   ,13           ,6  ,-49.201748231173781   ,-8.2002913718622974
201701   ,03           ,32 ,8.488413347059776     ,0.26526291709561789
201702   ,03           ,17 ,-17.960647880984322   ,-1.056508698881431
201708   ,02           ,70 ,-221.71084688074237   ,-3.1672978125820346
201706   ,16           ,1  ,-2.09424083769634     ,-2.09424083769634
201709   ,04           ,92 ,-81.216677118734381   ,-0.88278996868189552
201712   ,09           ,2  ,-0.81799933087989007  ,-0.40899966543994504
201609   ,09           ,2  ,-2.17391304347826     ,-1.08695652173913
201702   ,18           ,3  ,-6.5029757267940091   ,-2.1676585755980033
201801   ,01           ,11 ,-7.8011941896804977   ,-0.70919947178913634
201502   ,19           ,8  ,8.88110187577759      ,1.110137734472199
201809   ,01           ,15 ,-7.0141721552824112   ,-0.46761147701882722
201912   ,04           ,68 ,-59.14518365456663    ,-0.86978211256715632
202002   ,17           ,12 ,-15.36358034575802    ,-1.2802983621465014
201709   ,12           ,5  ,-16.854376605413929   ,-3.370875321082786
202004   ,01           ,7  ,-18.393391657235821   ,-2.6276273796051175
201703   ,05           ,47 ,-7.6371098841015863   ,-0.16249169966173563
201708   ,17           ,3  ,-13.242253859042881   ,-4.4140846196809607
201706   ,01           ,27 ,-54.969667180132589   ,-2.0359135992641706
201612   ,14           ,7  ,2.10171108110741      ,0.30024444015820118
201608   ,11           ,15 ,-57.81430799831476    ,-3.85428719988765
201512   ,04           ,91 ,-140.20392240677239   ,-1.5407024440304655
201605   ,03           ,14 ,1.8071232820031904    ,0.12908023442879935
201601   ,08           ,7  ,-19.23694459742326    ,-2.7481349424890373
201604   ,18           ,1  ,-1.52284263959391     ,-1.52284263959391
201506   ,16           ,2  ,-14.01869158878506    ,-7.00934579439253
202005   ,02           ,1  ,-2.75862068965517     ,-2.75862068965517
201511   ,06           ,1  ,-10.6870229007633     ,-10.6870229007633
201909   ,12           ,4  ,-8.1923580656043313   ,-2.0480895164010828
201605   ,13           ,2  ,-1.02289463114205     ,-0.51144731557102485
201708   ,19           ,32 ,-82.2228629003265     ,-2.5694644656352037
201609   ,14           ,3  ,-12.10700797045225    ,-4.0356693234840835
201706   ,14           ,14 ,-4.8123320034799      ,-0.3437380002485646
201511   ,13           ,19 ,-82.406956500934683   ,-4.3372082368912981
201709   ,01           ,10 ,-18.94307237605156    ,-1.8943072376051562
201602   ,05           ,17 ,6.0670983625843995    ,0.35688813897555294
201810   ,02           ,18 ,15.50224282180783     ,0.86123571232265772
201710   ,19           ,11 ,-36.199502687742381   ,-3.2908638807038528
201901   ,01           ,16 ,-28.799405486428739   ,-1.7999628429017962
201909   ,02           ,12 ,-37.506378631506919   ,-3.1255315526255769
201904   ,19           ,9  ,-2.81925215523907     ,-0.31325023947100772
201905   ,03           ,10 ,1.5828738823813762    ,0.15828738823813759
