MonthYear,EventRootCode,Count,SumAvgToneNumSources,AvgAvgToneNumSources
201612   ,08           ,46   ,-146.89384718736605 ,-3.1933445040731754
201504   ,09           ,4    ,-23.859991852558757 ,-5.9649979631396892
201901   ,17           ,12   ,-74.6724645241999   ,-6.2227053770166583
201507   ,10           ,6    ,-23.382272937873061 ,-3.89704548964551
201901   ,09           ,3    ,-20.624321087374312 ,-6.8747736957914372
202004   ,02           ,9    ,-23.30880461299153  ,-2.5898671792212813
201702   ,14           ,1    ,-2.97397769516729   ,-2.97397769516729
201907   ,08           ,16   ,-71.10262262280132  ,-4.4439139139250825
201807   ,08           ,19   ,-49.546128231236061 ,-2.60769095953874
201708   ,15           ,4    ,-25.79122939894269  ,-6.4478073497356725
201804   ,04           ,225  ,-912.64323101679724 ,-4.056192137852431
201812   ,01           ,70   ,-159.16572284134526 ,-2.2737960405906463
201710   ,02           ,27   ,-42.072449583965771 ,-1.5582388734802139
201711   ,17           ,31   ,-135.42279666239091 ,-4.36847731169003
201504   ,07           ,18   ,-32.331955184840979 ,-1.7962197324911655
201704   ,18           ,10   ,-34.11367652718495  ,-3.4113676527184955
201605   ,08           ,21   ,-93.152324292613685 ,-4.4358249663149358
201511   ,12           ,8    ,-20.45393385690447  ,-2.5567417321130583
201910   ,19           ,65   ,-409.306953213043   ,-6.29703004943143
201706   ,09           ,13   ,-11.084602134829122 ,-0.85266170267916341
202001   ,10           ,11   ,-45.832155112773727 ,-4.1665595557067014
202002   ,05           ,40   ,-58.47903785865158  ,-1.4619759464662891
201701   ,06           ,12   ,-2.8549520787973295 ,-0.23791267323311083
201606   ,05           ,284  ,22.458249313642277  ,0.079078342653670072
201905   ,16           ,4    ,-3.00900283982196   ,-0.75225070995548993
201506   ,06           ,19   ,0.086756389746540208,0.0045661257761340224
201605   ,18           ,2    ,-5.3310371220819    ,-2.66551856104095
201903   ,10           ,2    ,-1.0270310729026302 ,-0.513515536451315
201807   ,16           ,5    ,-7.1166326583229385 ,-1.423326531664588
202002   ,16           ,10   ,-55.348703133302614 ,-5.5348703133302619
201505   ,15           ,2    ,1.7079579579579698  ,0.85397897897898511
201903   ,13           ,3    ,-6.6695209552352175 ,-2.2231736517450722
201611   ,05           ,82   ,35.25320943724951   ,0.42991718825914033
201608   ,05           ,99   ,-35.123708893377731 ,-0.35478493831694669
201801   ,19           ,99   ,-615.35462226767845 ,-6.2157032552290747
201803   ,04           ,365  ,-521.64102771246678 ,-1.4291535005821006
201706   ,11           ,37   ,-118.05317589818006 ,-3.1906263756264877
201610   ,13           ,8    ,-19.3377410510166   ,-2.417217631377075
201803   ,20           ,4    ,-17.52291202233782  ,-4.3807280055844551
201507   ,07           ,15   ,-13.54247895297714  ,-0.90283193019847607
201611   ,14           ,2    ,-6.31578947368422   ,-3.15789473684211
201502   ,11           ,10   ,-38.0599861851768   ,-3.80599861851768
201911   ,08           ,5    ,-5.5989047164433    ,-1.11978094328866
201812   ,17           ,12   ,-5.5080171694214    ,-0.45900143078511646
201611   ,09           ,3    ,-19.616306954436467 ,-6.5387689848121564
202003   ,03           ,15   ,-34.798621910812926 ,-2.3199081273875293
201504   ,13           ,2    ,-6.6707837130364709 ,-3.3353918565182354
201704   ,19           ,50   ,-145.3663778928848  ,-2.9073275578576951
201611   ,07           ,15   ,-10.727685058110245 ,-0.71517900387401612
201802   ,09           ,7    ,-14.02005552281344  ,-2.0028650746876346
201709   ,08           ,25   ,-131.83515707816031 ,-5.2734062831264126
201709   ,10           ,70   ,-562.53856320173577 ,-8.0362651885962251
201510   ,17           ,29   ,-157.19222419307005 ,-5.4204215238989661
201512   ,01           ,46   ,-125.32751456453217 ,-2.7245111861854823
201809   ,19           ,69   ,-249.61201237137749 ,-3.6175653966866306
201603   ,17           ,16   ,-48.533966720440588 ,-3.0333729200275363
201810   ,06           ,10   ,4.4768737970971095  ,0.4476873797097109
201508   ,06           ,16   ,-24.667217970457376 ,-1.5417011231535858
202001   ,15           ,4    ,-23.3056363384573   ,-5.8264090846143253
202002   ,06           ,28   ,0.49334175140562841 ,0.017619348264486773
201512   ,18           ,8    ,-19.312340528517339 ,-2.4140425660646674
201701   ,19           ,150  ,-428.6186236897704  ,-2.8574574912651363
201705   ,03           ,47   ,98.010923462136077  ,2.0853387970667248
201802   ,02           ,84   ,-305.85045207961008 ,-3.6410768104715476
201506   ,05           ,64   ,-10.781281506947801 ,-0.16845752354605947
201507   ,01           ,44   ,-150.51984665677261 ,-3.4209056058357414
201804   ,07           ,4    ,-6.1578920706358211 ,-1.5394730176589553
201512   ,05           ,41   ,-39.457953715965957 ,-0.96238911502356006
201805   ,16           ,3    ,-9.54594403458863   ,-3.1819813448628769
201601   ,09           ,12   ,-7.10984761976542   ,-0.59248730164711827
201504   ,01           ,188  ,-832.3566909144979  ,-4.4274292069920049
201802   ,20           ,17   ,-153.59794041416868 ,-9.0351729655393349
201510   ,01           ,48   ,-75.607953192810683 ,-1.575165691516889
201506   ,17           ,8    ,-43.368895029034412 ,-5.4211118786293024
201810   ,01           ,78   ,-209.00665363092605 ,-2.67957248244777
201811   ,14           ,4    ,-8.66726576801466   ,-2.1668164420036651
201903   ,01           ,51   ,-104.58805519458248 ,-2.0507461802859317
201905   ,10           ,2    ,-11.913952109841329 ,-5.9569760549206645
201812   ,05           ,35   ,-86.031563194000441 ,-2.4580446626857269
201806   ,13           ,4    ,2.34041793780371    ,0.58510448445092755
202003   ,17           ,17   ,-75.61305325879195  ,-4.44782666228188
201611   ,06           ,14   ,-0.02178807133884253,-0.001556290809917385
201701   ,02           ,46   ,-93.493804058752019 ,-2.032474001277218
201802   ,03           ,76   ,-173.07111879484515 ,-2.2772515630900672
201806   ,08           ,32   ,-97.733204148619151 ,-3.0541626296443476
201705   ,05           ,51   ,-84.675768270280585 ,-1.6603091817702078
201602   ,12           ,7    ,-24.855022877326061 ,-3.550717553903723
201808   ,19           ,83   ,-382.86270713418776 ,-4.6128037004119022
201601   ,02           ,111  ,-109.78061525396377 ,-0.98901455183751108
201810   ,04           ,281  ,-478.31190856566718 ,-1.7021776105539757
201909   ,14           ,3    ,-11.5624436082937   ,-3.8541478694312334
201806   ,09           ,7    ,-15.736214383127301 ,-2.248030626161043
201612   ,13           ,6    ,-28.024756916968492 ,-4.670792819494749
201602   ,09           ,7    ,-19.121762232689328 ,-2.7316803189556182
201701   ,14           ,4    ,-14.658832730278659 ,-3.6647081825696644
201904   ,13           ,15   ,-41.728198671901758 ,-2.7818799114601163
201607   ,14           ,3    ,-6.8506184586108594 ,-2.28353948620362
201705   ,14           ,1    ,0.77519379844961    ,0.77519379844961
201804   ,18           ,10   ,-19.352427852758581 ,-1.9352427852758582
201611   ,08           ,14   ,-26.805166386712958 ,-1.9146547419080686
201703   ,19           ,35   ,-79.353103811581349 ,-2.2672315374737533
201708   ,04           ,172  ,-201.56170991457125 ,-1.1718704064800654
201803   ,18           ,14   ,-103.32370604962894 ,-7.3802647178306389
201803   ,01           ,100  ,-483.63763320942422 ,-4.8363763320942414
201901   ,11           ,76   ,-436.78011565777814 ,-5.7471067849707653
201806   ,12           ,14   ,-35.521458412728649 ,-2.5372470294806169
201505   ,03           ,124  ,4.9457310746007455  ,0.039884928020973764
201505   ,16           ,22   ,-279.65483521285518 ,-12.711583418766143
201809   ,12           ,8    ,-17.849023542611391 ,-2.2311279428264235
201906   ,01           ,50   ,-119.37010086623651 ,-2.3874020173247303
201909   ,07           ,15   ,-34.522846537138221 ,-2.3015231024758815
201810   ,08           ,22   ,-117.98395725753073 ,-5.3629071480695787
201502   ,04           ,49   ,-143.15335153099736 ,-2.9214969700203541
201707   ,10           ,12   ,-36.364154618929916 ,-3.0303462182441594
201612   ,12           ,7    ,-26.625946355632419 ,-3.8037066222332028
201606   ,17           ,37   ,-207.0703708228879  ,-5.5964965087267
201905   ,07           ,9    ,-9.7585368079492021 ,-1.0842818675499111
201701   ,07           ,31   ,-62.357298234627919 ,-2.0115257495041265
201804   ,05           ,48   ,-69.7262004781826   ,-1.4526291766288042
201609   ,04           ,193  ,-438.979502924556   ,-2.27450519650029
201609   ,03           ,56   ,-110.07680100759876 ,-1.9656571608499775
201508   ,17           ,31   ,-112.23842695633567 ,-3.6205944179463114
201601   ,10           ,7    ,-24.042367714299449 ,-3.434623959185636
201909   ,01           ,156  ,-727.27437842912059 ,-4.6620152463405136
201810   ,17           ,14   ,-95.059557599707048 ,-6.7899683999790756
201607   ,01           ,112  ,-492.8535833089104  ,-4.4004784224009867
202001   ,20           ,4    ,-9.1615075021042891 ,-2.2903768755260723
201503   ,16           ,1    ,-5.37313432835821   ,-5.37313432835821
201911   ,09           ,5    ,-20.663087307551791 ,-4.1326174615103586
202003   ,16           ,2    ,-4.09036407237845   ,-2.045182036189225
201702   ,15           ,13   ,30.313654287637348  ,2.3318195605874878
201611   ,17           ,22   ,-95.674708090217678 ,-4.3488503677371675
201707   ,06           ,13   ,-42.962061845900315 ,-3.3047739881461777
201711   ,04           ,229  ,-144.72847830171867 ,-0.63200208865379359
201805   ,06           ,4    ,-0.46884273341256577,-0.11721068335314122
201805   ,09           ,14   ,-56.703927655909311 ,-4.0502805468506651
201712   ,18           ,2    ,-7.15125463830413   ,-3.5756273191520651
201902   ,16           ,3    ,-5.75235927348605   ,-1.9174530911620167
201601   ,14           ,19   ,-67.41240907367029  ,-3.5480215301931723
201904   ,02           ,56   ,-334.33554130162469 ,-5.9702775232432987
201901   ,10           ,9    ,-13.501128476217279 ,-1.5001253862463644
201606   ,07           ,15   ,-111.5433860379383  ,-7.4362257358625552
201906   ,15           ,5    ,-7.7044404259594295 ,-1.5408880851918856
201706   ,10           ,2    ,-15.950920245398679 ,-7.97546012269934
201909   ,20           ,2    ,-9.5959595959596    ,-4.7979797979798
201911   ,15           ,2    ,-19.402985074626759 ,-9.70149253731338
201611   ,12           ,6    ,-16.207693463568461 ,-2.7012822439280768
201608   ,08           ,22   ,-88.957909105315963 ,-4.043541322968907
201706   ,04           ,271  ,30.805995273863005  ,0.11367525931314774
201802   ,05           ,145  ,-341.44536332032027 ,-2.3547956091056568
201708   ,08           ,29   ,-71.446807412500533 ,-2.4636830142241566
201811   ,11           ,93   ,-490.47060358032263 ,-5.2738774578529322
201511   ,07           ,9    ,-11.903110553843129 ,-1.3225678393159033
201711   ,08           ,32   ,-73.2350384348147   ,-2.2885949510879593
201710   ,04           ,119  ,-167.60671173422168 ,-1.4084597624724509
201603   ,05           ,46   ,-67.7438514279976   ,-1.4726924223477742
202001   ,05           ,134  ,-423.64952186023197 ,-3.1615635959718809
202001   ,14           ,3    ,-17.048871283348451 ,-5.6829570944494838
201602   ,14           ,10   ,-59.777743837101113 ,-5.9777743837101109
201901   ,13           ,6    ,-40.204876132151192 ,-6.7008126886918653
201606   ,06           ,34   ,2.5710920260904215  ,0.075620353708541588
201505   ,18           ,1    ,-4.6028880866426    ,-4.6028880866426
201507   ,09           ,5    ,-14.0808341395249   ,-2.81616682790498
201506   ,14           ,1    ,1.92539109506618    ,1.92539109506618
201707   ,15           ,4    ,8.8958194316422912  ,2.2239548579105728
201801   ,09           ,7    ,-21.757262288876952 ,-3.1081803269824215
201807   ,05           ,82   ,-210.51789040124359 ,-2.5672913463566291
201610   ,20           ,2    ,-8.63930885529158   ,-4.31965442764579
201512   ,13           ,10   ,-26.71912781212167  ,-2.6719127812121672
201510   ,11           ,49   ,-241.78882748800086 ,-4.93446586710206
201502   ,03           ,6    ,-1.2563723317729307 ,-0.20939538862882195
201808   ,04           ,224  ,-499.80883932215994 ,-2.2312894612596432
201808   ,16           ,2    ,7.37327188940092    ,3.68663594470046
201808   ,17           ,23   ,-198.99760725999045 ,-8.652069880869151
201809   ,02           ,30   ,-109.01323259458259 ,-3.63377441981942
201510   ,18           ,11   ,-14.927487196992759 ,-1.3570442906357054
201908   ,19           ,78   ,-410.43861770011671 ,-5.2620335602579065
201901   ,14           ,3    ,-9.09090909090909   ,-3.03030303030303
201904   ,05           ,22   ,-8.1675551089387763 ,-0.37125250495176276
201607   ,17           ,29   ,-95.087592536842635 ,-3.2788825012704352
201912   ,06           ,7    ,-16.515864966676322 ,-2.35940928095376
201903   ,20           ,15   ,-235.62003519147103 ,-15.708002346098072
201810   ,14           ,3    ,-9.90011098779135   ,-3.30003699593045
201708   ,09           ,22   ,-129.39457436208858 ,-5.881571561913117
201803   ,02           ,146  ,-551.4901160938781  ,-3.7773295622868366
201807   ,03           ,36   ,-59.487734461084365 ,-1.6524370683634546
201708   ,13           ,9    ,-32.72410569160337  ,-3.6360117435114856
201907   ,03           ,31   ,-13.420757796531634 ,-0.43292767085585915
201711   ,15           ,6    ,-24.332398085492642 ,-4.05539968091544
201609   ,12           ,7    ,-14.15538735539725  ,-2.0221981936281788
201704   ,12           ,6    ,-20.873520717452941 ,-3.4789201195754904
201508   ,02           ,36   ,-31.127795140124505 ,-0.86466097611456949
201909   ,03           ,42   ,-71.509474910057861 ,-1.7026065454775683
201708   ,20           ,5    ,-48.631636562671012 ,-9.7263273125342025
201806   ,10           ,19   ,-123.88093205252449 ,-6.5200490553960258
201903   ,07           ,3    ,-15.310903907964612 ,-5.1036346359882039
201507   ,13           ,2    ,-4.97288102761535   ,-2.4864405138076751
201710   ,09           ,12   ,-28.00736375369177  ,-2.3339469794743142
201801   ,14           ,5    ,-32.172023212691514 ,-6.4344046425383024
201906   ,09           ,2    ,-4.45685123364414   ,-2.22842561682207
201812   ,09           ,2    ,-1.3888888888889    ,-0.69444444444445
202005   ,04           ,81   ,-263.97019174052804 ,-3.2588912560559025
201703   ,03           ,84   ,169.9790948634606   ,2.0235606531364358
201806   ,19           ,33   ,-92.758964492469033 ,-2.8108777118930011
201609   ,06           ,18   ,-38.113088709796386 ,-2.1173938172109104
201509   ,16           ,11   ,-40.8948127670415   ,-3.7177102515492266
201604   ,19           ,48   ,-166.54935836026891 ,-3.4697782991722668
201512   ,19           ,29   ,-85.03049814744665  ,-2.9320861430154017
201808   ,02           ,22   ,-100.42599342384079 ,-4.5648178829018544
201808   ,01           ,52   ,-169.61337599191367 ,-3.261795692152186
201502   ,05           ,23   ,-46.752442935319209 ,-2.0327149102312703
201910   ,11           ,63   ,-401.32042573377788 ,-6.3701654878377445
201503   ,09           ,5    ,-31.269425019425007 ,-6.253885003885002
201506   ,13           ,6    ,-15.444944549522692 ,-2.5741574249204482
201604   ,06           ,12   ,11.355170022180006  ,0.94626416851500084
201502   ,17           ,4    ,-12.952649735207741 ,-3.2381624338019348
201609   ,15           ,1    ,-5.30538922155688   ,-5.30538922155688
201606   ,10           ,7    ,3.13645892891176    ,0.44806556127310859
201704   ,01           ,44   ,-104.16292139208234 ,-2.3673391225473264
201708   ,06           ,24   ,-114.04886038838578 ,-4.7520358495160746
201801   ,07           ,15   ,-47.401092628885458 ,-3.1600728419256976
201610   ,03           ,27   ,5.77471676811403    ,0.21387839881903814
201508   ,07           ,7    ,-15.053014882458381 ,-2.1504306974940546
201712   ,19           ,38   ,-138.4277575987729  ,-3.6428357262834976
201609   ,08           ,24   ,-48.262456295180876 ,-2.0109356789658692
201504   ,02           ,68   ,-121.41376078919248 ,-1.7854964821940067
201603   ,09           ,5    ,-9.9732171804739309 ,-1.9946434360947864
201510   ,03           ,13   ,4.86893348782806    ,0.374533345217543
201802   ,10           ,14   ,-61.432491360443706 ,-4.3880350971745505
201604   ,13           ,14   ,-75.954531531836011 ,-5.4253236808454286
201509   ,11           ,43   ,-215.00528498935566 ,-5.0001229067292021
201906   ,19           ,51   ,-147.4125828146922  ,-2.8904428002880822
201710   ,07           ,11   ,-15.3010110673813   ,-1.3910010061255726
202001   ,13           ,16   ,-57.957543286834351 ,-3.6223464554271469
201606   ,16           ,5    ,-1.4136724243016721 ,-0.28273448486033437
202004   ,19           ,40   ,-180.70207134502138 ,-4.5175517836255343
202005   ,06           ,8    ,5.6062647956280882  ,0.70078309945351092
201702   ,16           ,10   ,-11.8421788200453   ,-1.1842178820045302
201803   ,09           ,31   ,-141.17849777897402 ,-4.5541450896443232
201907   ,01           ,34   ,-90.2639698181232   ,-2.6548226417095058
201907   ,02           ,45   ,-64.963799594432658 ,-1.4436399909873923
201509   ,10           ,24   ,-101.55879951959415 ,-4.231616646649754
201609   ,13           ,6    ,-4.6632154895962206 ,-0.77720258159937
201602   ,06           ,30   ,-96.068895816133647 ,-3.2022965272044548
201604   ,07           ,9    ,-20.519123158435487 ,-2.2799025731594984
201502   ,02           ,21   ,-37.250925221409879 ,-1.773853581971899
201909   ,18           ,10   ,-59.462372945642571 ,-5.9462372945642574
201810   ,09           ,17   ,-63.438589954999912 ,-3.7316817620588174
202001   ,04           ,256  ,-829.28578506899532 ,-3.2393975979257634
201904   ,04           ,148  ,-235.754340080401   ,-1.5929347302729795
201603   ,03           ,19   ,15.302860865197843  ,0.80541372974725478
201807   ,10           ,11   ,-3.20602214589026   ,-0.29145655871729648
201609   ,18           ,6    ,-1.8452136099194503 ,-0.307535601653242
201612   ,10           ,7    ,-21.26069264100553  ,-3.0372418058579331
201510   ,14           ,1    ,-2.57510729613734   ,-2.57510729613734
201509   ,13           ,2    ,-7.41420902788343   ,-3.7071045139417151
202005   ,11           ,18   ,-48.472693622119664 ,-2.692927423451092
201807   ,01           ,57   ,-116.38702671459266 ,-2.0418776616595209
201601   ,06           ,20   ,-6.2114119129121512 ,-0.31057059564560746
201509   ,08           ,20   ,-68.168109558890123 ,-3.4084054779445063
201902   ,11           ,57   ,-133.34240990418175 ,-2.3393405246347672
201510   ,09           ,10   ,-38.52154121308714  ,-3.8521541213087147
201908   ,07           ,20   ,-66.778742419193534 ,-3.3389371209596765
201901   ,07           ,14   ,-3.6779512148940388 ,-0.26271080106386013
201709   ,14           ,3    ,-8.1294725287815979 ,-2.7098241762605331
202003   ,04           ,130  ,-331.81398652738147 ,-2.5524152809798575
202004   ,12           ,6    ,-10.23526618389438  ,-1.7058776973157301
201708   ,01           ,86   ,-374.71450254508568 ,-4.35714537843123
201511   ,05           ,96   ,-94.068814460280024 ,-0.97988348396125058
201701   ,17           ,19   ,-38.789582661841109 ,-2.0415569822021635
201909   ,11           ,189  ,-1048.631708294489  ,-5.54831591690206
201909   ,04           ,286  ,-1067.2789137855661 ,-3.7317444537956876
201810   ,19           ,35   ,-132.60325179476621 ,-3.7886643369933206
201505   ,17           ,25   ,-96.116270177289564 ,-3.8446508070915808
201611   ,18           ,10   ,-15.621325963830095 ,-1.5621325963830102
201701   ,18           ,7    ,-22.0148580607695   ,-3.1449797229670713
201906   ,07           ,19   ,-17.450673928129007 ,-0.9184565225331055
201812   ,10           ,2    ,-1.60256410256411   ,-0.801282051282055
201604   ,16           ,2    ,-9.9408099688473612 ,-4.9704049844236806
201503   ,08           ,7    ,-3.2468719668664203 ,-0.46383885240948869
201712   ,17           ,11   ,-69.351157166058158 ,-6.3046506514598333
201610   ,06           ,4    ,-7.16452149248053   ,-1.7911303731201322
201502   ,18           ,2    ,-3.63036303630364   ,-1.81518151815182
201902   ,09           ,3    ,-2.05761316872428   ,-0.68587105624142675
201704   ,15           ,2    ,2.84900284900286    ,1.42450142450143
201608   ,01           ,53   ,-174.49251757930506 ,-3.2923116524397185
201507   ,03           ,27   ,-33.46989907236263  ,-1.2396258915689868
201612   ,16           ,11   ,-32.751281268649535 ,-2.9773892062408667
202003   ,02           ,29   ,-46.47842605710305  ,-1.6027043467966569
201910   ,09           ,6    ,-49.1492143962908   ,-8.191535732715133
202001   ,11           ,71   ,-400.94744523630771 ,-5.6471471160043345
201908   ,14           ,2    ,-7.35294117647058   ,-3.67647058823529
201606   ,02           ,58   ,-99.837226703581692 ,-1.7213314948893395
201906   ,13           ,4    ,-16.038732780814243 ,-4.0096831952035608
201605   ,09           ,9    ,-36.044310073485974 ,-4.0049233414984418
201903   ,08           ,26   ,-31.438930670054102 ,-1.2091896411559271
201704   ,05           ,110  ,179.39649137979794  ,1.6308771943617992
201802   ,19           ,129  ,-595.81513311711308 ,-4.6187219621481628
201509   ,01           ,94   ,-303.03736208382412 ,-3.2238017242960009
201710   ,08           ,19   ,-49.467624979696581 ,-2.6035592094577149
201710   ,16           ,3    ,-11.2509522382786   ,-3.7503174127595331
201612   ,04           ,219  ,-591.50225989828868 ,-2.7009235611794
201604   ,11           ,85   ,-488.12771686526327 ,-5.7426790219442685
201511   ,19           ,59   ,-261.8658524584614  ,-4.4384042789569715
201506   ,19           ,27   ,-76.735383680704956 ,-2.8420512474335173
201902   ,01           ,88   ,-277.46282916636795 ,-3.1529866950723631
201603   ,07           ,2    ,10.256410256410261  ,5.12820512820513
201702   ,02           ,75   ,-78.40344773220923  ,-1.0453793030961229
201707   ,03           ,318  ,460.94990709506737  ,1.4495280097329168
201709   ,11           ,157  ,-754.89181787107327 ,-4.8082281393061983
201701   ,04           ,342  ,-448.22194119456145 ,-1.3105904713291272
201703   ,01           ,105  ,-245.66773265136902 ,-2.3396926919178
201708   ,07           ,28   ,-100.73777642512493 ,-3.5977777294687483
201801   ,13           ,7    ,-22.274360683519802 ,-3.1820515262171143
201610   ,04           ,141  ,-116.76749721262897 ,-0.82813827810375151
201808   ,03           ,28   ,-68.9811607492899   ,-2.4636128839032105
201503   ,05           ,71   ,-92.68677525702401  ,-1.3054475388313236
201601   ,07           ,18   ,-51.847941249883945 ,-2.8804411805491088
201503   ,13           ,12   ,-18.015155164652111 ,-1.5012629303876761
201503   ,12           ,10   ,-12.40596457869554  ,-1.2405964578695541
201809   ,11           ,81   ,-212.68890246669787 ,-2.6257889193419497
201606   ,11           ,80   ,-173.13587465248378 ,-2.1641984331560473
201812   ,12           ,8    ,-5.51368926727162   ,-0.68921115840895242
201704   ,13           ,5    ,-3.99825783972123   ,-0.79965156794424574
202005   ,01           ,18   ,-18.771375984505148 ,-1.0428542213613974
201611   ,19           ,52   ,-411.15093269123793 ,-7.9067487056007311
201805   ,02           ,36   ,-91.188097287616884 ,-2.533002702433802
201802   ,11           ,260  ,-2383.8750168008137 ,-9.168750064618516
201610   ,05           ,87   ,15.071485572510198  ,0.17323546635069204
201610   ,10           ,8    ,-29.731337018316772 ,-3.7164171272895961
201507   ,15           ,3    ,-1.31578947368421   ,-0.43859649122807
202003   ,14           ,7    ,-15.867206929999451 ,-2.2667438471427785
201910   ,16           ,4    ,-0.20227013239787994,-0.050567533099470041
201905   ,12           ,41   ,-43.747876621452853 ,-1.0670213810110454
201801   ,12           ,43   ,-242.96685734495765 ,-5.6503920312780842
201711   ,10           ,15   ,-61.26670087428014  ,-4.0844467249520093
202004   ,09           ,6    ,-16.303647839613678 ,-2.7172746399356131
201811   ,16           ,14   ,-34.616692647402324 ,-2.4726209033858804
202003   ,08           ,64   ,-188.78207425760257 ,-2.94971991027504
202003   ,05           ,32   ,-42.438273738758625 ,-1.326196054336207
201703   ,04           ,266  ,-207.95754894571468 ,-0.7817952967884011
201706   ,02           ,58   ,73.6408584558862    ,1.2696699733773489
201712   ,04           ,81   ,-14.203825492504642 ,-0.17535587027783567
201506   ,04           ,219  ,-21.809707654481553 ,-0.099587706184846941
201510   ,08           ,11   ,-21.09439701194573  ,-1.91767245563143
201602   ,01           ,98   ,-410.91452991667927 ,-4.1930054073130556
201911   ,17           ,24   ,-151.86696934498286 ,-6.3277903893742868
201603   ,16           ,2    ,-3.32526436488726   ,-1.66263218244363
201807   ,09           ,3    ,-4.3879171778849182 ,-1.4626390592949727
201904   ,06           ,20   ,-24.823322466728889 ,-1.2411661233364446
201809   ,13           ,4    ,-16.184361979799942 ,-4.0460904949499854
201701   ,20           ,3    ,-13.01704886622003  ,-4.33901628874001
202005   ,08           ,18   ,-45.179802193598221 ,-2.5099890107554566
201602   ,05           ,72   ,-231.41405326191042 ,-3.2140840730820894
201709   ,01           ,105  ,-426.56521312773805 ,-4.0625258393117907
201701   ,10           ,23   ,-66.801453463416891 ,-2.9044110201485602
201608   ,18           ,8    ,-39.467704169821971 ,-4.9334630212277464
201708   ,19           ,85   ,-449.79516117068647 ,-5.2917077784786644
201907   ,13           ,8    ,-50.799932929844779 ,-6.3499916162305983
201901   ,01           ,84   ,-371.04462298332328 ,-4.4171978926586108
201609   ,14           ,2    ,4.7538826006843795  ,2.37694130034219
201710   ,19           ,38   ,-132.8781807655524  ,-3.4967942306724313
201802   ,13           ,6    ,-19.530077565474059 ,-3.25501292757901
201704   ,10           ,8    ,-69.480286722108843 ,-8.6850358402636054
201909   ,02           ,119  ,-440.5381479569852  ,-3.70200124333601
201810   ,02           ,133  ,-468.25954875946172 ,-3.5207484869132455
201511   ,13           ,5    ,-4.01785391912124   ,-0.80357078382424807
201904   ,19           ,31   ,-137.62035727702096 ,-4.43936636377487
201505   ,20           ,3    ,-3.7628278221208498 ,-1.25427594070695
201905   ,03           ,34   ,-22.585080736893058 ,-0.66426708049685468
201808   ,15           ,4    ,4.06784335355762    ,1.0169608383894051
201801   ,04           ,246  ,-488.05905435981049 ,-1.9839798957715873
201807   ,11           ,40   ,-107.20272287249132 ,-2.6800680718122836
201802   ,04           ,395  ,-1292.0658178072551 ,-3.2710527033095054
201610   ,19           ,12   ,-26.501779251804908 ,-2.2084816043170759
201508   ,04           ,274  ,-319.30225559592827 ,-1.1653366992552123
201609   ,19           ,80   ,-328.75059774594587 ,-4.1093824718243228
201808   ,11           ,78   ,-273.25246982058133 ,-3.5032367925715553
201604   ,12           ,6    ,-3.980536382286461  ,-0.66342273038107691
201911   ,14           ,2    ,-4.30314707771356   ,-2.15157353885678
201902   ,06           ,31   ,-51.7325464909984   ,-1.6687918222902713
201902   ,02           ,41   ,-175.61263683587327 ,-4.2832350447773972
201508   ,16           ,4    ,-8.61172422862716   ,-2.15293105715679
202001   ,03           ,56   ,-120.79313772982489 ,-2.1570203166040161
201607   ,06           ,26   ,-0.50758447271798823,-0.01952247971992261
201705   ,13           ,4    ,-4.69208211143696   ,-1.17302052785924
201805   ,01           ,56   ,-178.10050187561149 ,-3.1803661049216334
201712   ,07           ,9    ,-7.58538519471805   ,-0.8428205771908942
201811   ,05           ,56   ,-16.811188268867419 ,-0.30019979051548951
201508   ,09           ,12   ,-21.812422280582911 ,-1.8177018567152425
201911   ,04           ,180  ,-232.128028956329   ,-1.2896001608684944
201908   ,11           ,69   ,-306.76176466940336 ,-4.4458226763681639
201602   ,15           ,18   ,-51.369286914080106 ,-2.8538492730044505
201709   ,15           ,6    ,-42.044040048012576 ,-7.0073400080020951
202001   ,19           ,62   ,-256.77002419947945 ,-4.1414520032174114
201809   ,14           ,2    ,2.5531914893617     ,1.27659574468085
201910   ,10           ,2    ,-4.26045367719609   ,-2.1302268385980447
201811   ,03           ,49   ,6.2058836948058538  ,0.12665068764909937
201806   ,04           ,224  ,1.8719128085300412  ,0.0083567536095092709
201711   ,20           ,1    ,-9.58904109589042   ,-9.58904109589042
201612   ,01           ,119  ,-557.0348694697268  ,-4.6809652896615708
201902   ,05           ,46   ,-82.6021172127415   ,-1.7956982002769895
201709   ,07           ,8    ,-2.7895492420044095 ,-0.34869365525055107
201911   ,11           ,17   ,-61.766825194899816 ,-3.6333426585235187
201511   ,20           ,1    ,-2.63157894736842   ,-2.63157894736842
201707   ,16           ,7    ,0.61614108575532978 ,0.0880201551079044
201612   ,20           ,11   ,-63.513687791772995 ,-5.7739716174339089
201905   ,17           ,4    ,-13.16608594657375  ,-3.2915214866434375
201809   ,15           ,1    ,-1.26436781609196   ,-1.26436781609196
201607   ,02           ,77   ,-290.97730166932865 ,-3.778925995705567
201712   ,01           ,37   ,-117.70608990451825 ,-3.1812456730950878
201703   ,10           ,27   ,-224.46520417488455 ,-8.313526080551279
201512   ,08           ,11   ,-25.037854755659509 ,-2.2761686141508646
201509   ,04           ,186  ,-368.59512308142024 ,-1.9816942101151638
